"","subjID","H","B","A","city_no","walk_no","reward","v","mean","sd","best_leaf","best_reward","worst_leaf","worst_reward","step_reward","perc_reward","regret","step_regret","perc_regret","score","zreward","path_leaf","path_dist"
"6721",17,3,4,1,14,1,77,9,78.875,11.5115883641949,9,98,18,53,38.5,-0.0980392156862745,21,10.5,1.09803921568627,0.533333333333333,-0.162879347374157,"20",NA
"6722",17,3,4,1,14,2,89,9,78.875,11.5115883641949,9,98,18,53,44.5,0.529411764705882,9,4.5,0.470588235294118,0.8,0.879548475820445,"12",8
"6723",17,3,4,1,14,3,70,9,78.875,11.5115883641949,9,98,18,53,35,-0.464052287581699,28,14,1.4640522875817,0.377777777777778,-0.770962244237674,"15",4
"6724",17,3,4,1,14,4,84,9,78.875,11.5115883641949,9,98,18,53,42,0.26797385620915,14,7,0.73202614379085,0.688888888888889,0.445203549489361,"7",8
"6725",17,3,4,1,14,5,77,9,78.875,11.5115883641949,9,98,18,53,38.5,-0.0980392156862745,21,10.5,1.09803921568627,0.533333333333333,-0.162879347374157,"7",0
"6726",17,3,4,1,14,6,92,9,78.875,11.5115883641949,9,98,18,53,46,0.686274509803922,6,3,0.313725490196078,0.866666666666667,1.1401554316191,"12",4
"6727",17,3,4,1,14,7,86,9,78.875,11.5115883641949,9,98,18,53,43,0.372549019607843,12,6,0.627450980392157,0.733333333333333,0.618941520021795,"12",0
"6728",17,3,4,1,14,8,75,9,78.875,11.5115883641949,9,98,18,53,37.5,-0.202614379084967,23,11.5,1.20261437908497,0.488888888888889,-0.33661731790659,"11",1
"6729",17,3,4,1,14,9,89,9,78.875,11.5115883641949,9,98,18,53,44.5,0.529411764705882,9,4.5,0.470588235294118,0.8,0.879548475820445,"12",1
"6730",17,3,4,1,14,10,94,9,78.875,11.5115883641949,9,98,18,53,47,0.790849673202614,4,2,0.209150326797386,0.911111111111111,1.31389340215153,"13",1
"6731",17,3,4,1,14,11,92,9,78.875,11.5115883641949,9,98,18,53,46,0.686274509803922,6,3,0.313725490196078,0.866666666666667,1.1401554316191,"13",0
"6732",17,3,4,1,14,12,94,9,78.875,11.5115883641949,9,98,18,53,47,0.790849673202614,4,2,0.209150326797386,0.911111111111111,1.31389340215153,"13",0
"6733",17,3,4,1,14,13,73,9,78.875,11.5115883641949,9,98,18,53,36.5,-0.30718954248366,25,12.5,1.30718954248366,0.444444444444444,-0.510355288439024,"10",3
"6734",17,3,4,1,14,14,94,9,78.875,11.5115883641949,9,98,18,53,47,0.790849673202614,4,2,0.209150326797386,0.911111111111111,1.31389340215153,"13",3
"6735",17,3,4,1,14,15,93,9,78.875,11.5115883641949,9,98,18,53,46.5,0.738562091503268,5,2.5,0.261437908496732,0.888888888888889,1.22702441688531,"13",0
"6736",17,3,4,2,10,1,97,6,99.3125,14.2019658263683,13,128,14,83,48.5,-0.0806100217864924,31,15.5,1.08061002178649,0.311111111111111,-0.162829570798323,"20",NA
"6737",17,3,4,2,10,2,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"12",8
"6738",17,3,4,2,10,3,128,6,99.3125,14.2019658263683,13,128,14,83,64,1,0,0,0,1,2.01996683774136,"13",1
"6739",17,3,4,2,10,4,128,6,99.3125,14.2019658263683,13,128,14,83,64,1,0,0,0,1,2.01996683774136,"12",1
"6740",17,3,4,2,10,5,129,6,99.3125,14.2019658263683,13,128,14,83,64.5,1.03485838779956,-1,-0.5,-0.0348583877995643,1,2.09037962511361,"13",1
"6741",17,3,4,2,10,6,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"11",2
"6742",17,3,4,2,10,7,114,6,99.3125,14.2019658263683,13,128,14,83,57,0.5119825708061,14,7,0.4880174291939,0.688888888888889,1.03418781452989,"10",1
"6743",17,3,4,2,10,8,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"13",3
"6744",17,3,4,2,10,9,132,6,99.3125,14.2019658263683,13,128,14,83,66,1.13943355119826,-4,-2,-0.139433551198257,1,2.30161798723035,"13",0
"6745",17,3,4,2,10,10,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"13",0
"6746",17,3,4,2,10,11,128,6,99.3125,14.2019658263683,13,128,14,83,64,1,0,0,0,1,2.01996683774136,"13",0
"6747",17,3,4,2,10,12,126,6,99.3125,14.2019658263683,13,128,14,83,63,0.930283224400871,2,1,0.0697167755991286,0.955555555555556,1.87914126299686,"13",0
"6748",17,3,4,2,10,13,131,6,99.3125,14.2019658263683,13,128,14,83,65.5,1.10457516339869,-3,-1.5,-0.104575163398693,1,2.2312051998581,"13",0
"6749",17,3,4,2,10,14,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"13",0
"6750",17,3,4,2,10,15,127,6,99.3125,14.2019658263683,13,128,14,83,63.5,0.965141612200436,1,0.5,0.0348583877995643,0.977777777777778,1.94955405036911,"13",0
"6751",17,4,2,0.5,20,1,126,6,111.625,15.6564683118512,12,137,10,95,42,0.566502463054187,11,3.66666666666667,0.433497536945813,0.738095238095238,0.918150869894382,"8",NA
"6752",17,4,2,0.5,20,2,102,6,111.625,15.6564683118512,12,137,10,95,34,-0.379310344827586,35,11.6666666666667,1.37931034482759,0.166666666666667,-0.614761886798847,"14",4
"6753",17,4,2,0.5,20,3,124,6,111.625,15.6564683118512,12,137,10,95,41.3333333333333,0.487684729064039,13,4.33333333333333,0.512315270935961,0.69047619047619,0.790408140169946,"8",4
"6754",17,4,2,0.5,20,4,94,6,111.625,15.6564683118512,12,137,10,95,31.3333333333333,-0.694581280788177,43,14.3333333333333,1.69458128078818,0,-1.12573280569659,"10",2
"6755",17,4,2,0.5,20,5,98,6,111.625,15.6564683118512,12,137,10,95,32.6666666666667,-0.536945812807882,39,13,1.53694581280788,0.0714285714285714,-0.870247346247718,"9",2
"6756",17,4,2,0.5,20,6,125,6,111.625,15.6564683118512,12,137,10,95,41.6666666666667,0.527093596059113,12,4,0.472906403940887,0.714285714285714,0.854279505032164,"8",1
"6757",17,4,2,0.5,20,7,125,6,111.625,15.6564683118512,12,137,10,95,41.6666666666667,0.527093596059113,12,4,0.472906403940887,0.714285714285714,0.854279505032164,"8",0
"6758",17,4,2,0.5,20,8,122,6,111.625,15.6564683118512,12,137,10,95,40.6666666666667,0.408866995073892,15,5,0.591133004926108,0.642857142857143,0.66266541044551,"8",0
"6759",17,4,2,0.5,20,9,124,6,111.625,15.6564683118512,12,137,10,95,41.3333333333333,0.487684729064039,13,4.33333333333333,0.512315270935961,0.69047619047619,0.790408140169946,"8",0
"6760",17,4,2,0.5,20,10,126,6,111.625,15.6564683118512,12,137,10,95,42,0.566502463054187,11,3.66666666666667,0.433497536945813,0.738095238095238,0.918150869894382,"8",0
"6761",17,4,2,0.5,20,11,126,6,111.625,15.6564683118512,12,137,10,95,42,0.566502463054187,11,3.66666666666667,0.433497536945813,0.738095238095238,0.918150869894382,"8",0
"6762",17,4,2,0.5,20,12,127,6,111.625,15.6564683118512,12,137,10,95,42.3333333333333,0.605911330049261,10,3.33333333333333,0.394088669950739,0.761904761904762,0.9820222347566,"8",0
"6763",17,4,2,0.5,20,13,131,6,111.625,15.6564683118512,12,137,10,95,43.6666666666667,0.763546798029557,6,2,0.236453201970443,0.857142857142857,1.23750769420547,"8",0
"6764",17,4,2,0.5,20,14,130,6,111.625,15.6564683118512,12,137,10,95,43.3333333333333,0.724137931034483,7,2.33333333333333,0.275862068965517,0.833333333333333,1.17363632934325,"8",0
"6765",17,4,2,0.5,20,15,123,6,111.625,15.6564683118512,12,137,10,95,41,0.448275862068966,14,4.66666666666667,0.551724137931034,0.666666666666667,0.726536775307728,"8",0
"6766",17,4,2,1,11,1,167,8,143.125,24.4682739189226,9,165,11,104,55.6666666666667,1.09142857142857,-2,-0.666666666666667,-0.0914285714285714,1,0.975753339982687,"9",NA
"6767",17,4,2,1,11,2,155,8,143.125,24.4682739189226,9,165,11,104,51.6666666666667,0.542857142857143,10,3.33333333333333,0.457142857142857,0.836065573770492,0.485322341876206,"13",4
"6768",17,4,2,1,11,3,146,8,143.125,24.4682739189226,9,165,11,104,48.6666666666667,0.131428571428571,19,6.33333333333333,0.868571428571429,0.688524590163934,0.117499093296345,"15",2
"6769",17,4,2,1,11,4,166,8,143.125,24.4682739189226,9,165,11,104,55.3333333333333,1.04571428571429,-1,-0.333333333333333,-0.0457142857142858,1,0.93488409014048,"8",4
"6770",17,4,2,1,11,5,165,8,143.125,24.4682739189226,9,165,11,104,55,1,0,0,0,1,0.894014840298274,"8",0
"6771",17,4,2,1,11,6,95,8,143.125,24.4682739189226,9,165,11,104,31.6666666666667,-2.2,70,23.3333333333333,3.2,0,-1.9668326486562,"11",2
"6772",17,4,2,1,11,7,167,8,143.125,24.4682739189226,9,165,11,104,55.6666666666667,1.09142857142857,-2,-0.666666666666667,-0.0914285714285714,1,0.975753339982687,"8",2
"6773",17,4,2,1,11,8,171,8,143.125,24.4682739189226,9,165,11,104,57,1.27428571428571,-6,-2,-0.274285714285714,1,1.13923033935151,"9",1
"6774",17,4,2,1,11,9,168,8,143.125,24.4682739189226,9,165,11,104,56,1.13714285714286,-3,-1,-0.137142857142857,1,1.01662258982489,"9",0
"6775",17,4,2,1,11,10,161,8,143.125,24.4682739189226,9,165,11,104,53.6666666666667,0.817142857142857,4,1.33333333333333,0.182857142857143,0.934426229508197,0.730537840929446,"9",0
"6776",17,4,2,1,11,11,164,8,143.125,24.4682739189226,9,165,11,104,54.6666666666667,0.954285714285714,1,0.333333333333333,0.0457142857142857,0.983606557377049,0.853145590456067,"9",0
"6777",17,4,2,1,11,12,169,8,143.125,24.4682739189226,9,165,11,104,56.3333333333333,1.18285714285714,-4,-1.33333333333333,-0.182857142857143,1,1.0574918396671,"9",0
"6778",17,4,2,1,11,13,164,8,143.125,24.4682739189226,9,165,11,104,54.6666666666667,0.954285714285714,1,0.333333333333333,0.0457142857142857,0.983606557377049,0.853145590456067,"9",0
"6779",17,4,2,1,11,14,163,8,143.125,24.4682739189226,9,165,11,104,54.3333333333333,0.908571428571429,2,0.666666666666667,0.0914285714285714,0.967213114754098,0.81227634061386,"9",0
"6780",17,4,2,1,11,15,169,8,143.125,24.4682739189226,9,165,11,104,56.3333333333333,1.18285714285714,-4,-1.33333333333333,-0.182857142857143,1,1.0574918396671,"9",0
"6781",17,4,2,2,2,1,131,9,137.5,12.6038542857787,8,151,13,120,43.6666666666667,-0.481481481481481,20,6.66666666666667,1.48148148148148,0.354838709677419,-0.515715260794005,"15",NA
"6782",17,4,2,2,2,2,133,9,137.5,12.6038542857787,8,151,13,120,44.3333333333333,-0.333333333333333,18,6,1.33333333333333,0.419354838709677,-0.357033642088157,"14",1
"6783",17,4,2,2,2,3,150,9,137.5,12.6038542857787,8,151,13,120,50,0.925925925925926,1,0.333333333333333,0.0740740740740741,0.967741935483871,0.991760116911548,"8",4
"6784",17,4,2,2,2,4,142,9,137.5,12.6038542857787,8,151,13,120,47.3333333333333,0.333333333333333,9,3,0.666666666666667,0.709677419354839,0.357033642088157,"9",1
"6785",17,4,2,2,2,5,151,9,137.5,12.6038542857787,8,151,13,120,50.3333333333333,1,0,0,0,1,1.07110092626447,"10",2
"6786",17,4,2,2,2,6,146,9,137.5,12.6038542857787,8,151,13,120,48.6666666666667,0.62962962962963,5,1.66666666666667,0.37037037037037,0.838709677419355,0.674396879499853,"11",1
"6787",17,4,2,2,2,7,125,9,137.5,12.6038542857787,8,151,13,120,41.6666666666667,-0.925925925925926,26,8.66666666666667,1.92592592592593,0.161290322580645,-0.991760116911548,"13",4
"6788",17,4,2,2,2,8,123,9,137.5,12.6038542857787,8,151,13,120,41,-1.07407407407407,28,9.33333333333333,2.07407407407407,0.0967741935483871,-1.1504417356174,"12",1
"6789",17,4,2,2,2,9,131,9,137.5,12.6038542857787,8,151,13,120,43.6666666666667,-0.481481481481481,20,6.66666666666667,1.48148148148148,0.354838709677419,-0.515715260794005,"15",2
"6790",17,4,2,2,2,10,135,9,137.5,12.6038542857787,8,151,13,120,45,-0.185185185185185,16,5.33333333333333,1.18518518518519,0.483870967741935,-0.19835202338231,"14",1
"6791",17,4,2,2,2,11,153,9,137.5,12.6038542857787,8,151,13,120,51,1.14814814814815,-2,-0.666666666666667,-0.148148148148148,1,1.22978254497032,"9",4
"6792",17,4,2,2,2,12,152,9,137.5,12.6038542857787,8,151,13,120,50.6666666666667,1.07407407407407,-1,-0.333333333333333,-0.0740740740740742,1,1.1504417356174,"8",1
"6793",17,4,2,2,2,13,156,9,137.5,12.6038542857787,8,151,13,120,52,1.37037037037037,-5,-1.66666666666667,-0.37037037037037,1,1.46780497302909,"11",2
"6794",17,4,2,2,2,14,117,9,137.5,12.6038542857787,8,151,13,120,39,-1.51851851851852,34,11.3333333333333,2.51851851851852,0,-1.62648659173494,"12",4
"6795",17,4,2,2,2,15,117,9,137.5,12.6038542857787,8,151,13,120,39,-1.51851851851852,34,11.3333333333333,2.51851851851852,0,-1.62648659173494,"13",1
"6796",17,4,3,0.5,3,1,145,0,134.814814814815,22.1863385495133,19,188,30,97,48.3333333333333,0.191504178272978,43,14.3333333333333,0.808495821727022,0.527472527472527,0.459074631104844,"40",NA
"6797",17,4,3,0.5,3,2,153,0,134.814814814815,22.1863385495133,19,188,30,97,51,0.341922005571028,35,11.6666666666667,0.658077994428972,0.615384615384615,0.819656886809019,"39",1
"6798",17,4,3,0.5,3,3,161,0,134.814814814815,22.1863385495133,19,188,30,97,53.6666666666667,0.492339832869079,27,9,0.507660167130921,0.703296703296703,1.18023914251319,"38",1
"6799",17,4,3,0.5,3,4,134,0,134.814814814815,22.1863385495133,19,188,30,97,44.6666666666667,-0.0153203342618421,54,18,1.01532033426184,0.406593406593407,-0.0367259704883969,"37",3
"6800",17,4,3,0.5,3,5,131,0,134.814814814815,22.1863385495133,19,188,30,97,43.6666666666667,-0.0717270194986111,57,19,1.07172701949861,0.373626373626374,-0.171944316377463,"36",1
"6801",17,4,3,0.5,3,6,119,0,134.814814814815,22.1863385495133,19,188,30,97,39.6666666666667,-0.297353760445687,69,23,1.29735376044569,0.241758241758242,-0.712817699933725,"34",3
"6802",17,4,3,0.5,3,7,123,0,134.814814814815,22.1863385495133,19,188,30,97,41,-0.222144846796662,65,21.6666666666667,1.22214484679666,0.285714285714286,-0.532526572081638,"35",3
"6803",17,4,3,0.5,3,8,127,0,134.814814814815,22.1863385495133,19,188,30,97,42.3333333333333,-0.146935933147636,61,20.3333333333333,1.14693593314764,0.32967032967033,-0.35223544422955,"33",3
"6804",17,4,3,0.5,3,9,142,0,134.814814814815,22.1863385495133,19,188,30,97,47.3333333333333,0.135097493036209,46,15.3333333333333,0.864902506963791,0.494505494505495,0.323856285215778,"32",1
"6805",17,4,3,0.5,3,10,124,0,134.814814814815,22.1863385495133,19,188,30,97,41.3333333333333,-0.203342618384406,64,21.3333333333333,1.20334261838441,0.296703296703297,-0.487453790118616,"35",3
"6806",17,4,3,0.5,3,11,119,0,134.814814814815,22.1863385495133,19,188,30,97,39.6666666666667,-0.297353760445687,69,23,1.29735376044569,0.241758241758242,-0.712817699933725,"34",3
"6807",17,4,3,0.5,3,12,107,0,134.814814814815,22.1863385495133,19,188,30,97,35.6666666666667,-0.522980501392763,81,27,1.52298050139276,0.10989010989011,-1.25369108348999,"31",9
"6808",17,4,3,0.5,3,13,147,0,134.814814814815,22.1863385495133,19,188,30,97,49,0.22910863509749,41,13.6666666666667,0.77089136490251,0.549450549450549,0.549220195030887,"27",3
"6809",17,4,3,0.5,3,14,173,0,134.814814814815,22.1863385495133,19,188,30,97,57.6666666666667,0.717966573816155,15,5,0.282033426183845,0.835164835164835,1.72111252606946,"18",9
"6810",17,4,3,0.5,3,15,165,0,134.814814814815,22.1863385495133,19,188,30,97,55,0.567548746518104,23,7.66666666666667,0.432451253481896,0.747252747252747,1.36053027036528,"17",1
"6811",17,4,3,1,6,1,169,0,158.148148148148,12.5474597603956,23,180,19,134,56.3333333333333,0.496610169491529,11,3.66666666666667,0.503389830508471,0.760869565217391,0.864864447392326,"27",NA
"6812",17,4,3,1,6,2,162,0,158.148148148148,12.5474597603956,23,180,19,134,54,0.176271186440683,18,6,0.823728813559317,0.608695652173913,0.306982602487386,"27",0
"6813",17,4,3,1,6,3,164,0,158.148148148148,12.5474597603956,23,180,19,134,54.6666666666667,0.267796610169496,16,5.33333333333333,0.732203389830504,0.652173913043478,0.466377415317369,"27",0
"6814",17,4,3,1,6,4,135,0,158.148148148148,12.5474597603956,23,180,19,134,45,-1.05932203389829,45,15,2.05932203389829,0.0217391304347826,-1.84484737071738,"18",9
"6815",17,4,3,1,6,5,170,0,158.148148148148,12.5474597603956,23,180,19,134,56.6666666666667,0.542372881355935,10,3.33333333333333,0.457627118644065,0.782608695652174,0.944561853807318,"36",18
"6816",17,4,3,1,6,6,165,0,158.148148148148,12.5474597603956,23,180,19,134,55,0.313559322033903,15,5,0.686440677966097,0.673913043478261,0.54607482173236,"36",0
"6817",17,4,3,1,6,7,152,0,158.148148148148,12.5474597603956,23,180,19,134,50.6666666666667,-0.281355932203382,28,9.33333333333333,1.28135593220338,0.391304347826087,-0.489991461662529,"33",3
"6818",17,4,3,1,6,8,155,0,158.148148148148,12.5474597603956,23,180,19,134,51.6666666666667,-0.144067796610162,25,8.33333333333333,1.14406779661016,0.456521739130435,-0.250899242417555,"39",6
"6819",17,4,3,1,6,9,175,0,158.148148148148,12.5474597603956,23,180,19,134,58.3333333333333,0.771186440677968,5,1.66666666666667,0.228813559322032,0.891304347826087,1.34304888588228,"24",9
"6820",17,4,3,1,6,10,177,0,158.148148148148,12.5474597603956,23,180,19,134,59,0.86271186440678,3,1,0.13728813559322,0.934782608695652,1.50244369871226,"24",0
"6821",17,4,3,1,6,11,171,0,158.148148148148,12.5474597603956,23,180,19,134,57,0.588135593220342,9,3,0.411864406779658,0.804347826086957,1.02425926022231,"24",0
"6822",17,4,3,1,6,12,180,0,158.148148148148,12.5474597603956,23,180,19,134,60,1,0,0,0,1,1.74153591795723,"24",0
"6823",17,4,3,1,6,13,173,0,158.148148148148,12.5474597603956,23,180,19,134,57.6666666666667,0.679661016949155,7,2.33333333333333,0.320338983050845,0.847826086956522,1.18365407305229,"24",0
"6824",17,4,3,1,6,14,179,0,158.148148148148,12.5474597603956,23,180,19,134,59.6666666666667,0.954237288135593,1,0.333333333333333,0.0457627118644065,0.978260869565217,1.66183851154224,"24",0
"6825",17,4,3,1,6,15,178,0,158.148148148148,12.5474597603956,23,180,19,134,59.3333333333333,0.908474576271187,2,0.666666666666667,0.091525423728813,0.956521739130435,1.58214110512725,"24",0
"6826",17,4,3,2,1,1,134,1,133.481481481481,15.0240073788852,28,165,36,110,44.6666666666667,0.0164512338425528,31,10.3333333333333,0.983548766157447,0.436363636363636,0.0345126639945422,"18",NA
"6827",17,4,3,2,1,2,106,1,133.481481481481,15.0240073788852,28,165,36,110,35.3333333333333,-0.871915393654496,59,19.6666666666667,1.8719153936545,0,-1.82917119170905,"35",18
"6828",17,4,3,2,1,3,139,1,133.481481481481,15.0240073788852,28,165,36,110,46.3333333333333,0.175088131609883,26,8.66666666666667,0.824911868390117,0.527272727272727,0.367313352513041,"23",9
"6829",17,4,3,2,1,4,130,1,133.481481481481,15.0240073788852,28,165,36,110,43.3333333333333,-0.110458284371311,35,11.6666666666667,1.11045828437131,0.363636363636364,-0.231727886820257,"20",9
"6830",17,4,3,2,1,5,140,1,133.481481481481,15.0240073788852,28,165,36,110,46.6666666666667,0.206815511163349,25,8.33333333333333,0.793184488836651,0.545454545454545,0.433873490216741,"16",6
"6831",17,4,3,2,1,6,126,1,133.481481481481,15.0240073788852,28,165,36,110,42,-0.237367802585175,39,13,1.23736780258518,0.290909090909091,-0.497968437635056,"17",3
"6832",17,4,3,2,1,7,132,1,133.481481481481,15.0240073788852,28,165,36,110,44,-0.0470035252643792,33,11,1.04700352526438,0.4,-0.0986076114128573,"19",2
"6833",17,4,3,2,1,8,132,1,133.481481481481,15.0240073788852,28,165,36,110,44,-0.0470035252643792,33,11,1.04700352526438,0.4,-0.0986076114128573,"15",3
"6834",17,4,3,2,1,9,145,1,133.481481481481,15.0240073788852,28,165,36,110,48.3333333333333,0.365452408930679,20,6.66666666666667,0.634547591069321,0.636363636363636,0.766674178735239,"14",1
"6835",17,4,3,2,1,10,141,1,133.481481481481,15.0240073788852,28,165,36,110,47,0.238542890716815,24,8,0.761457109283185,0.563636363636364,0.50043362792044,"21",6
"6836",17,4,3,2,1,11,157,1,133.481481481481,15.0240073788852,28,165,36,110,52.3333333333333,0.746180963572272,8,2.66666666666667,0.253819036427728,0.854545454545454,1.56539583117964,"27",9
"6837",17,4,3,2,1,12,165,1,133.481481481481,15.0240073788852,28,165,36,110,55,1,0,0,0,1,2.09787693280923,"28",1
"6838",17,4,3,2,1,13,163,1,133.481481481481,15.0240073788852,28,165,36,110,54.3333333333333,0.936545240893068,2,0.666666666666667,0.0634547591069321,0.963636363636364,1.96475665740183,"26",2
"6839",17,4,3,2,1,14,130,1,133.481481481481,15.0240073788852,28,165,36,110,43.3333333333333,-0.110458284371311,35,11.6666666666667,1.11045828437131,0.363636363636364,-0.231727886820257,"24",3
"6840",17,4,3,2,1,15,123,1,133.481481481481,15.0240073788852,28,165,36,110,41,-0.332549941245574,42,14,1.33254994124557,0.236363636363636,-0.697648850746155,"25",1
"6841",17,4,4,0.5,9,1,179,8,150.34375,24.3207526186281,77,205,62,98,59.6666666666667,0.524299599771298,26,8.66666666666667,0.475700400228702,0.757009345794392,1.17826329017677,"75",NA
"6842",17,4,4,0.5,9,2,151,8,150.34375,24.3207526186281,77,205,62,98,50.3333333333333,0.0120068610634648,54,18,0.987993138936535,0.495327102803738,0.0269831287826741,"60",16
"6843",17,4,4,0.5,9,3,157,8,150.34375,24.3207526186281,77,205,62,98,52.3333333333333,0.121783876500858,48,16,0.878216123499142,0.551401869158878,0.27368602050998,"45",16
"6844",17,4,4,0.5,9,4,142,8,150.34375,24.3207526186281,77,205,62,98,47.3333333333333,-0.152658662092624,63,21,1.15265866209262,0.411214953271028,-0.343071208808285,"27",16
"6845",17,4,4,0.5,9,5,184,8,150.34375,24.3207526186281,77,205,62,98,61.3333333333333,0.615780445969125,21,7,0.384219554030875,0.803738317757009,1.38384903328286,"75",48
"6846",17,4,4,0.5,9,6,155,8,150.34375,24.3207526186281,77,205,62,98,51.6666666666667,0.0851915380217267,50,16.6666666666667,0.914808461978273,0.532710280373832,0.191451723267545,"78",4
"6847",17,4,4,0.5,9,7,194,8,150.34375,24.3207526186281,77,205,62,98,64.6666666666667,0.79874213836478,11,3.66666666666667,0.20125786163522,0.897196261682243,1.79502051949503,"76",4
"6848",17,4,4,0.5,9,8,199,8,150.34375,24.3207526186281,77,205,62,98,66.3333333333333,0.890222984562607,6,2,0.109777015437393,0.94392523364486,2.00060626260112,"76",0
"6849",17,4,4,0.5,9,9,200,8,150.34375,24.3207526186281,77,205,62,98,66.6666666666667,0.908519153802173,5,1.66666666666667,0.0914808461978274,0.953271028037383,2.04172341122234,"76",0
"6850",17,4,4,0.5,9,10,193,8,150.34375,24.3207526186281,77,205,62,98,64.3333333333333,0.780445969125214,12,4,0.219554030874786,0.88785046728972,1.75390337087382,"76",0
"6851",17,4,4,0.5,9,11,197,8,150.34375,24.3207526186281,77,205,62,98,65.6666666666667,0.853630646083476,8,2.66666666666667,0.146369353916524,0.925233644859813,1.91837196535869,"76",0
"6852",17,4,4,0.5,9,12,192,8,150.34375,24.3207526186281,77,205,62,98,64,0.762149799885649,13,4.33333333333333,0.237850200114351,0.878504672897196,1.7127862222526,"76",0
"6853",17,4,4,0.5,9,13,195,8,150.34375,24.3207526186281,77,205,62,98,65,0.817038307604345,10,3.33333333333333,0.182961692395655,0.906542056074766,1.83613766811625,"76",0
"6854",17,4,4,0.5,9,14,192,8,150.34375,24.3207526186281,77,205,62,98,64,0.762149799885649,13,4.33333333333333,0.237850200114351,0.878504672897196,1.7127862222526,"76",0
"6855",17,4,4,0.5,9,15,198,8,150.34375,24.3207526186281,77,205,62,98,66,0.871926815323042,7,2.33333333333333,0.128073184676958,0.934579439252336,1.9594891139799,"76",0
"6856",17,4,4,1,18,1,116,6,135.234375,23.0903966759082,25,177,69,98,38.6666666666667,-0.460531238309016,61,20.3333333333333,1.46053123830902,0.227848101265823,-0.833003229436441,"75",NA
"6857",17,4,4,1,18,2,118,6,135.234375,23.0903966759082,25,177,69,98,39.3333333333333,-0.412644968200524,59,19.6666666666667,1.41264496820052,0.253164556962025,-0.746387134092928,"47",32
"6858",17,4,4,1,18,3,125,6,135.234375,23.0903966759082,25,177,69,98,41.6666666666667,-0.245043022820801,52,17.3333333333333,1.2450430228208,0.341772151898734,-0.443230800390633,"28",16
"6859",17,4,4,1,18,4,164,6,135.234375,23.0903966759082,25,177,69,98,54.6666666666667,0.6887392442948,13,4.33333333333333,0.3112607557052,0.835443037974684,1.24578305880787,"64",32
"6860",17,4,4,1,18,5,166,6,135.234375,23.0903966759082,25,177,69,98,55.3333333333333,0.736625514403292,11,3.66666666666667,0.263374485596708,0.860759493670886,1.33239915415138,"64",0
"6861",17,4,4,1,18,6,162,6,135.234375,23.0903966759082,25,177,69,98,54,0.640852974186307,15,5,0.359147025813693,0.810126582278481,1.15916696346436,"64",0
"6862",17,4,4,1,18,7,163,6,135.234375,23.0903966759082,25,177,69,98,54.3333333333333,0.664796109240554,14,4.66666666666667,0.335203890759446,0.822784810126582,1.20247501113611,"64",0
"6863",17,4,4,1,18,8,164,6,135.234375,23.0903966759082,25,177,69,98,54.6666666666667,0.6887392442948,13,4.33333333333333,0.3112607557052,0.835443037974684,1.24578305880787,"64",0
"6864",17,4,4,1,18,9,156,6,135.234375,23.0903966759082,25,177,69,98,52,0.497194163860831,21,7,0.502805836139169,0.734177215189873,0.899318677433818,"64",0
"6865",17,4,4,1,18,10,164,6,135.234375,23.0903966759082,25,177,69,98,54.6666666666667,0.6887392442948,13,4.33333333333333,0.3112607557052,0.835443037974684,1.24578305880787,"64",0
"6866",17,4,4,1,18,11,161,6,135.234375,23.0903966759082,25,177,69,98,53.6666666666667,0.616909839132061,16,5.33333333333333,0.383090160867939,0.79746835443038,1.1158589157926,"64",0
"6867",17,4,4,1,18,12,165,6,135.234375,23.0903966759082,25,177,69,98,55,0.712682379349046,12,4,0.287317620650954,0.848101265822785,1.28909110647963,"64",0
"6868",17,4,4,1,18,13,167,6,135.234375,23.0903966759082,25,177,69,98,55.6666666666667,0.760568649457538,10,3.33333333333333,0.239431350542462,0.873417721518987,1.37570720182314,"63",1
"6869",17,4,4,1,18,14,167,6,135.234375,23.0903966759082,25,177,69,98,55.6666666666667,0.760568649457538,10,3.33333333333333,0.239431350542462,0.873417721518987,1.37570720182314,"63",0
"6870",17,4,4,1,18,15,162,6,135.234375,23.0903966759082,25,177,69,98,54,0.640852974186307,15,5,0.359147025813693,0.810126582278481,1.15916696346436,"62",1
"6871",17,4,4,2,27,1,178,0,147.21875,17.366697513911,31,177,73,109,59.3333333333333,1.03357817418678,-1,-0.333333333333333,-0.0335781741867787,1,1.77242967324926,"31",NA
"6872",17,4,4,2,27,2,179,0,147.21875,17.366697513911,31,177,73,109,59.6666666666667,1.06715634837356,-2,-0.666666666666667,-0.0671563483735571,1,1.83001114486751,"31",0
