"city_no","walk_no","reward","step_no","node","node_reward","node_rt","H","B","A","v","subjID","mean","median","sd","best_leaf","best_reward","worst_leaf","worst_reward","path_leaf"
9,5,99,1,3,47,683,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"9"
9,5,99,2,9,52,710,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"9"
9,6,93,1,3,39,1012,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,6,93,2,10,54,1022,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,7,97,1,3,40,1580,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,7,97,2,10,57,1013,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,8,95,1,3,42,424,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,8,95,2,10,53,908,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,9,95,1,3,40,1165,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,9,95,2,10,55,764,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,10,99,1,3,45,1916,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,10,99,2,10,54,769,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,11,99,1,3,44,933,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,11,99,2,10,55,740,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,12,103,1,3,47,555,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,12,103,2,10,56,678,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,13,102,1,3,45,1054,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,13,102,2,10,57,805,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,14,96,1,3,41,995,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,14,96,2,10,55,1572,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,15,96,1,3,42,1375,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
9,15,96,2,10,54,907,3,3,1,0,69,84.3333333333333,83,8.39642781187333,10,98,12,70,"10"
1,1,139,1,3,43,12640,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"12"
1,1,139,2,6,43,1194,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"12"
1,1,139,3,12,53,1161,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"12"
1,2,128,1,2,41,1174,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"8"
1,2,128,2,4,44,1339,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"8"
1,2,128,3,8,43,1023,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"8"
1,3,105,1,3,39,997,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"15"
1,3,105,2,7,37,840,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"15"
1,3,105,3,15,29,1306,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"15"
1,4,184,1,2,46,641,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,4,184,2,5,63,1246,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,4,184,3,11,75,1137,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,5,167,1,2,45,749,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,5,167,2,5,58,1037,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,5,167,3,10,64,965,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,6,117,1,3,40,1399,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"13"
1,6,117,2,6,44,1045,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"13"
1,6,117,3,13,33,1164,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"13"
1,7,123,1,2,39,926,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"9"
1,7,123,2,4,47,1120,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"9"
1,7,123,3,9,37,933,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"9"
1,8,125,1,3,43,1000,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"14"
1,8,125,2,7,35,967,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"14"
1,8,125,3,14,47,962,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"14"
1,9,180,1,2,42,3741,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,9,180,2,5,65,1102,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,9,180,3,11,73,1272,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,10,182,1,2,42,1393,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,10,182,2,5,65,884,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,10,182,3,11,75,977,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,11,177,1,2,47,858,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,11,177,2,5,63,778,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,11,177,3,11,67,889,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,12,160,1,2,41,908,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,12,160,2,5,59,1040,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,12,160,3,10,60,807,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"10"
1,13,172,1,2,42,371,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,13,172,2,5,61,1208,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,13,172,3,11,69,918,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,14,182,1,2,46,865,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,14,182,2,5,64,913,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,14,182,3,11,72,1000,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,15,185,1,2,47,447,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,15,185,2,5,63,1317,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
1,15,185,3,11,75,1673,4,2,1,9,70,136.25,130,24.3060838944844,11,178,15,109,"11"
2,1,44,1,2,44,3108,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"2"
2,2,45,1,3,45,1604,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,3,39,1,4,39,561,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"4"
2,4,31,1,5,31,876,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"5"
2,5,48,1,3,48,117,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,6,48,1,3,48,809,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,7,49,1,3,49,1187,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,8,47,1,3,47,633,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,9,47,1,2,47,1474,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"2"
2,10,44,1,2,44,383,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"2"
2,11,49,1,3,49,177,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,12,45,1,3,45,643,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,13,45,1,2,45,474,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"2"
2,14,47,1,3,47,99,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"3"
2,15,46,1,2,46,300,2,4,1,0,70,42.25,44.5,5.67890834580027,3,46,5,34,"2"
3,1,37,1,2,37,3106,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"2"
3,2,26,1,3,26,583,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"3"
3,3,42,1,4,42,498,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,4,39,1,4,39,333,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,5,41,1,4,41,439,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,6,35,1,2,35,144,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"2"
3,7,37,1,4,37,220,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,8,41,1,4,41,1290,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,9,39,1,4,39,800,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,10,40,1,4,40,491,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,11,39,1,4,39,542,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,12,42,1,4,42,570,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,13,39,1,4,39,406,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,14,38,1,4,38,398,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
3,15,40,1,4,40,453,2,3,1,0,70,35,39,6.92820323027551,2,39,3,27,"4"
4,1,113,1,4,54,2327,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"12"
4,1,113,2,12,59,1355,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"12"
4,2,122,1,3,59,597,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"10"
4,2,122,2,10,63,1150,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"10"
4,3,91,1,2,45,800,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"6"
4,3,91,2,6,46,882,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"6"
4,4,124,1,3,56,732,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,4,124,2,9,68,840,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,5,122,1,3,57,486,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,5,122,2,8,65,822,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,6,124,1,3,58,480,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,6,124,2,9,66,851,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,7,129,1,3,62,1216,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,7,129,2,9,67,899,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,8,126,1,3,60,645,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,8,126,2,9,66,1039,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,9,124,1,3,55,748,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,9,124,2,9,69,914,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,10,130,1,3,58,451,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,10,130,2,9,72,811,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,11,121,1,3,54,408,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,11,121,2,9,67,834,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,12,123,1,3,59,426,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,12,123,2,9,64,828,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"9"
4,13,130,1,3,62,578,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,13,130,2,8,68,1055,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,14,128,1,3,59,573,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,14,128,2,8,69,1256,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,15,122,1,3,57,637,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
4,15,122,2,8,65,1073,3,3,1,7,70,107.222222222222,104,16.0762074023833,8,126,7,79,"8"
5,1,139,1,3,66,5580,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,1,139,2,7,73,1041,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,2,133,1,2,70,815,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"4"
5,2,133,2,4,63,1002,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"4"
5,3,137,1,2,70,623,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,3,137,2,5,67,824,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,4,119,1,3,63,423,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"6"
5,4,119,2,6,56,870,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"6"
5,5,139,1,3,70,183,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,5,139,2,7,69,887,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,6,139,1,2,68,1760,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,6,139,2,5,71,1212,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,7,140,1,2,73,564,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,7,140,2,5,67,777,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,8,135,1,3,66,290,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,8,135,2,7,69,1142,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,9,139,1,2,70,644,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,9,139,2,5,69,1153,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,10,140,1,2,71,543,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,10,140,2,5,69,792,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,11,141,1,2,71,1168,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,11,141,2,5,70,904,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,12,139,1,3,68,721,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,12,139,2,7,71,936,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,13,139,1,2,69,689,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,13,139,2,5,70,810,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,14,137,1,2,68,719,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,14,137,2,5,69,776,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"5"
5,15,134,1,3,66,301,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
5,15,134,2,7,68,904,3,2,1,3,70,134.25,135.5,5.90903263374528,5,140,6,126,"7"
6,1,129,1,5,62,2563,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,1,129,2,20,67,945,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,2,112,1,4,56,515,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"14"
6,2,112,2,14,56,1038,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"14"
6,3,105,1,3,49,351,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"13"
6,3,105,2,13,56,839,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"13"
6,4,76,1,2,44,357,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"7"
6,4,76,2,7,32,822,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"7"
6,5,124,1,5,63,127,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"21"
6,5,124,2,21,61,1241,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"21"
6,6,122,1,5,59,586,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,6,122,2,19,63,1027,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,7,124,1,5,61,75,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
6,7,124,2,18,63,1231,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
6,8,124,1,5,60,198,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,8,124,2,20,64,811,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,9,118,1,5,56,903,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,9,118,2,19,62,1146,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,10,120,1,5,61,194,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,10,120,2,20,59,1223,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"20"
6,11,122,1,5,60,343,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,11,122,2,19,62,1080,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,12,118,1,5,55,107,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
6,12,118,2,18,63,1214,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
6,13,117,1,4,58,541,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"16"
6,13,117,2,16,59,933,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"16"
6,14,117,1,5,57,724,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,14,117,2,19,60,1043,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"19"
6,15,119,1,5,56,576,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
6,15,119,2,18,63,933,3,4,1,9,70,101.8125,108.5,20.0340335429489,20,124,6,63,"18"
7,1,159,1,2,53,2899,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"26"
7,1,159,2,7,54,1338,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"26"
7,1,159,3,26,52,963,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"26"
7,2,142,1,5,45,381,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"76"
7,2,142,2,19,48,818,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"76"
7,2,142,3,76,49,1115,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"76"
7,3,137,1,4,47,681,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"63"
7,3,137,2,16,48,1102,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"63"
7,3,137,3,63,42,779,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"63"
7,4,132,1,3,46,583,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"46"
7,4,132,2,12,43,809,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"46"
7,4,132,3,46,43,1133,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"46"
7,5,149,1,2,53,1226,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"31"
7,5,149,2,8,44,813,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"31"
7,5,149,3,31,52,824,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"31"
7,6,161,1,2,54,77,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"23"
7,6,161,2,6,53,1104,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"23"
7,6,161,3,23,54,1053,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"23"
7,7,185,1,2,51,104,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,7,185,2,9,63,919,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,7,185,3,34,71,1226,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,8,177,1,2,50,623,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"36"
7,8,177,2,9,60,843,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"36"
7,8,177,3,36,67,748,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"36"
7,9,186,1,2,54,497,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,9,186,2,9,61,699,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,9,186,3,34,71,1008,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,10,179,1,2,52,156,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,10,179,2,9,57,914,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,10,179,3,34,70,914,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,11,180,1,2,53,73,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,11,180,2,9,59,872,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,11,180,3,34,68,852,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,12,180,1,2,55,466,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,12,180,2,9,55,827,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,12,180,3,34,70,1816,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,13,179,1,2,49,510,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,13,179,2,9,59,728,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,13,179,3,34,71,1072,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,14,182,1,2,53,245,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,14,182,2,9,60,1723,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,14,182,3,34,69,731,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,15,181,1,2,51,671,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,15,181,2,9,61,1013,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
7,15,181,3,34,69,934,4,4,1,0,70,142.1875,138.5,15.5572419720778,34,183,61,114,"34"
8,1,178,1,4,56,3361,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"38"
8,1,178,2,13,60,913,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"38"
8,1,178,3,38,62,921,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"38"
8,2,138,1,2,42,603,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"17"
8,2,138,2,6,45,931,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"17"
8,2,138,3,17,51,792,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"17"
8,3,157,1,3,48,458,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"25"
8,3,157,2,8,54,1103,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"25"
8,3,157,3,25,55,1112,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"25"
8,4,167,1,4,56,365,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"36"
8,4,167,2,12,57,739,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"36"
8,4,167,3,36,54,1005,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"36"
8,5,178,1,4,57,229,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,5,178,2,11,57,1987,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,5,178,3,34,64,1014,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,6,173,1,4,55,878,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"40"
8,6,173,2,13,61,1360,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"40"
8,6,173,3,40,57,1087,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"40"
8,7,173,1,4,56,480,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"39"
8,7,173,2,13,61,747,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"39"
8,7,173,3,39,56,701,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"39"
8,8,154,1,4,54,114,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"33"
8,8,154,2,11,50,869,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"33"
8,8,154,3,33,50,882,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"33"
8,9,145,1,4,51,2146,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"32"
8,9,145,2,11,53,843,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"32"
8,9,145,3,32,41,991,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"32"
8,10,176,1,4,56,437,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,10,176,2,11,53,919,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,10,176,3,34,67,963,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,11,170,1,4,54,588,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,11,170,2,11,49,1008,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
8,11,170,3,34,67,780,4,3,1,5,70,148.407407407407,149,19.4980457783284,40,177,22,108,"34"
