"subjID","alpha","gamma","beta","tau","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
38,1,0,30,2,4,3,0,3,14,32,141,11,46,2
38,1,0,30,2,4,3,0,3,14,32,141,32,41,3
38,1,0,30,2,4,3,0,3,15,37,121,4,53,1
38,1,0,30,2,4,3,0,3,15,37,121,12,59,2
38,1,0,30,2,4,3,0,3,15,37,121,37,9,3
38,1,0,30,2,4,3,1,7,1,21,177,2,55,1
38,1,0,30,2,4,3,1,7,1,21,177,7,59,2
38,1,0,30,2,4,3,1,7,1,21,177,21,63,3
38,1,0,30,2,4,3,1,7,2,22,174,2,55,1
38,1,0,30,2,4,3,1,7,2,22,174,7,60,2
38,1,0,30,2,4,3,1,7,2,22,174,22,59,3
38,1,0,30,2,4,3,1,7,3,15,146,2,52,1
38,1,0,30,2,4,3,1,7,3,15,146,5,48,2
38,1,0,30,2,4,3,1,7,3,15,146,15,46,3
38,1,0,30,2,4,3,1,7,4,16,146,2,54,1
38,1,0,30,2,4,3,1,7,4,16,146,5,45,2
38,1,0,30,2,4,3,1,7,4,16,146,16,47,3
38,1,0,30,2,4,3,1,7,5,17,142,2,50,1
38,1,0,30,2,4,3,1,7,5,17,142,6,56,2
38,1,0,30,2,4,3,1,7,5,17,142,17,36,3
38,1,0,30,2,4,3,1,7,6,20,181,2,53,1
38,1,0,30,2,4,3,1,7,6,20,181,7,59,2
38,1,0,30,2,4,3,1,7,6,20,181,20,69,3
38,1,0,30,2,4,3,1,7,7,17,145,2,53,1
38,1,0,30,2,4,3,1,7,7,17,145,6,53,2
38,1,0,30,2,4,3,1,7,7,17,145,17,39,3
38,1,0,30,2,4,3,1,7,8,17,146,2,52,1
38,1,0,30,2,4,3,1,7,8,17,146,6,51,2
38,1,0,30,2,4,3,1,7,8,17,146,17,43,3
38,1,0,30,2,4,3,1,7,9,14,136,2,54,1
38,1,0,30,2,4,3,1,7,9,14,136,5,46,2
38,1,0,30,2,4,3,1,7,9,14,136,14,36,3
38,1,0,30,2,4,3,1,7,10,21,181,2,52,1
38,1,0,30,2,4,3,1,7,10,21,181,7,64,2
38,1,0,30,2,4,3,1,7,10,21,181,21,65,3
38,1,0,30,2,4,3,1,7,11,18,153,2,55,1
38,1,0,30,2,4,3,1,7,11,18,153,6,51,2
38,1,0,30,2,4,3,1,7,11,18,153,18,47,3
38,1,0,30,2,4,3,1,7,12,14,127,2,51,1
38,1,0,30,2,4,3,1,7,12,14,127,5,45,2
38,1,0,30,2,4,3,1,7,12,14,127,14,31,3
38,1,0,30,2,4,3,1,7,13,21,176,2,53,1
38,1,0,30,2,4,3,1,7,13,21,176,7,62,2
38,1,0,30,2,4,3,1,7,13,21,176,21,61,3
38,1,0,30,2,4,3,1,7,14,16,144,2,53,1
38,1,0,30,2,4,3,1,7,14,16,144,5,45,2
38,1,0,30,2,4,3,1,7,14,16,144,16,46,3
38,1,0,30,2,4,3,1,7,15,18,151,2,54,1
38,1,0,30,2,4,3,1,7,15,18,151,6,52,2
38,1,0,30,2,4,3,1,7,15,18,151,18,45,3
38,1,0,30,2,4,4,0,0,1,47,129,3,73,1
38,1,0,30,2,4,4,0,0,1,47,129,12,45,2
38,1,0,30,2,4,4,0,0,1,47,129,47,11,3
38,1,0,30,2,4,4,0,0,2,70,168,5,45,1
38,1,0,30,2,4,4,0,0,2,70,168,18,56,2
38,1,0,30,2,4,4,0,0,2,70,168,70,67,3
38,1,0,30,2,4,4,0,0,3,80,124,5,45,1
38,1,0,30,2,4,4,0,0,3,80,124,20,59,2
38,1,0,30,2,4,4,0,0,3,80,124,80,20,3
38,1,0,30,2,4,4,0,0,4,71,118,5,45,1
38,1,0,30,2,4,4,0,0,4,71,118,18,56,2
38,1,0,30,2,4,4,0,0,4,71,118,71,17,3
38,1,0,30,2,4,4,0,0,5,76,116,5,42,1
38,1,0,30,2,4,4,0,0,5,76,116,19,47,2
38,1,0,30,2,4,4,0,0,5,76,116,76,27,3
38,1,0,30,2,4,4,0,0,6,84,149,5,45,1
38,1,0,30,2,4,4,0,0,6,84,149,21,62,2
38,1,0,30,2,4,4,0,0,6,84,149,84,42,3
38,1,0,30,2,4,4,0,0,7,29,129,2,36,1
38,1,0,30,2,4,4,0,0,7,29,129,7,36,2
38,1,0,30,2,4,4,0,0,7,29,129,29,57,3
38,1,0,30,2,4,4,0,0,8,24,141,2,37,1
38,1,0,30,2,4,4,0,0,8,24,141,6,40,2
38,1,0,30,2,4,4,0,0,8,24,141,24,64,3
38,1,0,30,2,4,4,0,0,9,75,153,5,42,1
38,1,0,30,2,4,4,0,0,9,75,153,19,45,2
38,1,0,30,2,4,4,0,0,9,75,153,75,66,3
38,1,0,30,2,4,4,0,0,10,80,130,5,43,1
38,1,0,30,2,4,4,0,0,10,80,130,20,62,2
38,1,0,30,2,4,4,0,0,10,80,130,80,25,3
38,1,0,30,2,4,4,0,0,11,80,128,5,44,1
38,1,0,30,2,4,4,0,0,11,80,128,20,64,2
38,1,0,30,2,4,4,0,0,11,80,128,80,20,3
38,1,0,30,2,4,4,0,0,12,84,150,5,42,1
38,1,0,30,2,4,4,0,0,12,84,150,21,64,2
38,1,0,30,2,4,4,0,0,12,84,150,84,44,3
38,1,0,30,2,4,4,0,0,13,78,170,5,40,1
38,1,0,30,2,4,4,0,0,13,78,170,20,63,2
38,1,0,30,2,4,4,0,0,13,78,170,78,67,3
38,1,0,30,2,4,4,0,0,14,74,111,5,42,1
38,1,0,30,2,4,4,0,0,14,74,111,19,45,2
38,1,0,30,2,4,4,0,0,14,74,111,74,24,3
38,1,0,30,2,4,4,0,0,15,74,118,5,46,1
38,1,0,30,2,4,4,0,0,15,74,118,19,45,2
38,1,0,30,2,4,4,0,0,15,74,118,74,27,3
38,1,0,30,2,4,4,1,5,1,65,138,4,48,1
38,1,0,30,2,4,4,1,5,1,65,138,16,45,2
38,1,0,30,2,4,4,1,5,1,65,138,65,45,3
38,1,0,30,2,4,4,1,5,2,60,180,4,50,1
38,1,0,30,2,4,4,1,5,2,60,180,15,60,2
38,1,0,30,2,4,4,1,5,2,60,180,60,70,3
38,1,0,30,2,4,4,1,5,3,84,162,5,51,1
38,1,0,30,2,4,4,1,5,3,84,162,21,56,2
38,1,0,30,2,4,4,1,5,3,84,162,84,55,3
38,1,0,30,2,4,4,1,5,4,71,143,5,51,1
38,1,0,30,2,4,4,1,5,4,71,143,18,48,2
38,1,0,30,2,4,4,1,5,4,71,143,71,44,3
38,1,0,30,2,4,4,1,5,5,60,175,4,50,1
38,1,0,30,2,4,4,1,5,5,60,175,15,56,2
38,1,0,30,2,4,4,1,5,5,60,175,60,69,3
38,1,0,30,2,4,4,1,5,6,63,135,4,47,1
38,1,0,30,2,4,4,1,5,6,63,135,16,50,2
38,1,0,30,2,4,4,1,5,6,63,135,63,38,3
38,1,0,30,2,4,4,1,5,7,63,137,4,51,1
38,1,0,30,2,4,4,1,5,7,63,137,16,46,2
38,1,0,30,2,4,4,1,5,7,63,137,63,40,3
38,1,0,30,2,4,4,1,5,8,56,140,4,49,1
38,1,0,30,2,4,4,1,5,8,56,140,14,50,2
38,1,0,30,2,4,4,1,5,8,56,140,56,41,3
38,1,0,30,2,4,4,1,5,9,66,115,4,49,1
38,1,0,30,2,4,4,1,5,9,66,115,17,42,2
38,1,0,30,2,4,4,1,5,9,66,115,66,24,3
38,1,0,30,2,4,4,1,5,10,44,164,3,52,1
38,1,0,30,2,4,4,1,5,10,44,164,11,51,2
38,1,0,30,2,4,4,1,5,10,44,164,44,61,3
38,1,0,30,2,4,4,1,5,11,38,160,3,47,1
38,1,0,30,2,4,4,1,5,11,38,160,10,55,2
38,1,0,30,2,4,4,1,5,11,38,160,38,58,3
38,1,0,30,2,4,4,1,5,12,58,169,4,50,1
38,1,0,30,2,4,4,1,5,12,58,169,15,56,2
38,1,0,30,2,4,4,1,5,12,58,169,58,63,3
38,1,0,30,2,4,4,1,5,13,63,136,4,49,1
38,1,0,30,2,4,4,1,5,13,63,136,16,48,2
38,1,0,30,2,4,4,1,5,13,63,136,63,39,3
38,1,0,30,2,4,4,1,5,14,65,141,4,48,1
38,1,0,30,2,4,4,1,5,14,65,141,16,45,2
38,1,0,30,2,4,4,1,5,14,65,141,65,48,3
38,1,0,30,2,4,4,1,5,15,68,128,4,48,1
38,1,0,30,2,4,4,1,5,15,68,128,17,43,2
38,1,0,30,2,4,4,1,5,15,68,128,68,37,3
39,0,1,30,2,2,2,0,1,1,2,50,2,50,1
39,0,1,30,2,2,2,0,1,2,2,50,2,50,1
39,0,1,30,2,2,2,0,1,3,2,51,2,51,1
39,0,1,30,2,2,2,0,1,4,2,53,2,53,1
39,0,1,30,2,2,2,0,1,5,2,51,2,51,1
39,0,1,30,2,2,2,0,1,6,2,51,2,51,1
39,0,1,30,2,2,2,0,1,7,2,51,2,51,1
39,0,1,30,2,2,2,0,1,8,2,51,2,51,1
39,0,1,30,2,2,2,0,1,9,2,52,2,52,1
39,0,1,30,2,2,2,0,1,10,2,46,2,46,1
39,0,1,30,2,2,2,0,1,11,2,51,2,51,1
39,0,1,30,2,2,2,0,1,12,2,52,2,52,1
39,0,1,30,2,2,2,0,1,13,2,49,2,49,1
39,0,1,30,2,2,2,0,1,14,2,50,2,50,1
39,0,1,30,2,2,2,0,1,15,2,51,2,51,1
39,0,1,30,2,2,2,1,4,1,2,66,2,66,1
39,0,1,30,2,2,2,1,4,2,2,63,2,63,1
39,0,1,30,2,2,2,1,4,3,2,64,2,64,1
39,0,1,30,2,2,2,1,4,4,2,67,2,67,1
39,0,1,30,2,2,2,1,4,5,2,66,2,66,1
39,0,1,30,2,2,2,1,4,6,2,66,2,66,1
39,0,1,30,2,2,2,1,4,7,2,67,2,67,1
39,0,1,30,2,2,2,1,4,8,2,71,2,71,1
39,0,1,30,2,2,2,1,4,9,2,68,2,68,1
39,0,1,30,2,2,2,1,4,10,2,69,2,69,1
39,0,1,30,2,2,2,1,4,11,2,68,2,68,1
39,0,1,30,2,2,2,1,4,12,2,68,2,68,1
39,0,1,30,2,2,2,1,4,13,2,66,2,66,1
39,0,1,30,2,2,2,1,4,14,2,63,2,63,1
39,0,1,30,2,2,2,1,4,15,2,67,2,67,1
39,0,1,30,2,2,3,0,3,1,3,68,3,68,1
39,0,1,30,2,2,3,0,3,2,3,70,3,70,1
39,0,1,30,2,2,3,0,3,3,3,63,3,63,1
39,0,1,30,2,2,3,0,3,4,3,66,3,66,1
39,0,1,30,2,2,3,0,3,5,3,70,3,70,1
39,0,1,30,2,2,3,0,3,6,3,67,3,67,1
39,0,1,30,2,2,3,0,3,7,3,70,3,70,1
39,0,1,30,2,2,3,0,3,8,3,69,3,69,1
39,0,1,30,2,2,3,0,3,9,3,67,3,67,1
39,0,1,30,2,2,3,0,3,10,3,63,3,63,1
39,0,1,30,2,2,3,0,3,11,3,68,3,68,1
39,0,1,30,2,2,3,0,3,12,3,67,3,67,1
39,0,1,30,2,2,3,0,3,13,3,67,3,67,1
39,0,1,30,2,2,3,0,3,14,3,66,3,66,1
39,0,1,30,2,2,3,0,3,15,3,72,3,72,1
39,0,1,30,2,2,3,1,0,1,3,25,3,25,1
39,0,1,30,2,2,3,1,0,2,4,39,4,39,1
39,0,1,30,2,2,3,1,0,3,4,36,4,36,1
39,0,1,30,2,2,3,1,0,4,4,39,4,39,1
39,0,1,30,2,2,3,1,0,5,3,30,3,30,1
39,0,1,30,2,2,3,1,0,6,4,39,4,39,1
39,0,1,30,2,2,3,1,0,7,4,38,4,38,1
39,0,1,30,2,2,3,1,0,8,4,36,4,36,1
39,0,1,30,2,2,3,1,0,9,4,42,4,42,1
39,0,1,30,2,2,3,1,0,10,4,37,4,37,1
39,0,1,30,2,2,3,1,0,11,4,35,4,35,1
39,0,1,30,2,2,3,1,0,12,4,39,4,39,1
39,0,1,30,2,2,3,1,0,13,4,34,4,34,1
39,0,1,30,2,2,3,1,0,14,4,38,4,38,1
39,0,1,30,2,2,3,1,0,15,4,41,4,41,1
39,0,1,30,2,2,4,0,7,1,3,66,3,66,1
39,0,1,30,2,2,4,0,7,2,3,68,3,68,1
39,0,1,30,2,2,4,0,7,3,3,67,3,67,1
39,0,1,30,2,2,4,0,7,4,3,66,3,66,1
39,0,1,30,2,2,4,0,7,5,3,68,3,68,1
39,0,1,30,2,2,4,0,7,6,3,68,3,68,1
39,0,1,30,2,2,4,0,7,7,3,69,3,69,1
39,0,1,30,2,2,4,0,7,8,3,70,3,70,1
39,0,1,30,2,2,4,0,7,9,3,68,3,68,1
39,0,1,30,2,2,4,0,7,10,3,66,3,66,1
39,0,1,30,2,2,4,0,7,11,3,69,3,69,1
39,0,1,30,2,2,4,0,7,12,3,65,3,65,1
39,0,1,30,2,2,4,0,7,13,3,65,3,65,1
39,0,1,30,2,2,4,0,7,14,3,63,3,63,1
39,0,1,30,2,2,4,0,7,15,3,68,3,68,1
39,0,1,30,2,2,4,1,2,1,4,41,4,41,1
39,0,1,30,2,2,4,1,2,2,4,44,4,44,1
39,0,1,30,2,2,4,1,2,3,4,43,4,43,1
39,0,1,30,2,2,4,1,2,4,4,46,4,46,1
39,0,1,30,2,2,4,1,2,5,4,47,4,47,1
39,0,1,30,2,2,4,1,2,6,4,40,4,40,1
39,0,1,30,2,2,4,1,2,7,4,45,4,45,1
39,0,1,30,2,2,4,1,2,8,4,47,4,47,1
39,0,1,30,2,2,4,1,2,9,4,41,4,41,1
39,0,1,30,2,2,4,1,2,10,4,44,4,44,1
39,0,1,30,2,2,4,1,2,11,4,46,4,46,1
39,0,1,30,2,2,4,1,2,12,4,43,4,43,1
39,0,1,30,2,2,4,1,2,13,4,42,4,42,1
39,0,1,30,2,2,4,1,2,14,4,44,4,44,1
39,0,1,30,2,2,4,1,2,15,4,48,4,48,1
39,0,1,30,2,3,2,0,3,1,4,132,2,39,1
39,0,1,30,2,3,2,0,3,1,4,132,4,93,2
39,0,1,30,2,3,2,0,3,2,4,136,2,43,1
39,0,1,30,2,3,2,0,3,2,4,136,4,93,2
39,0,1,30,2,3,2,0,3,3,4,132,2,39,1
39,0,1,30,2,3,2,0,3,3,4,132,4,93,2
39,0,1,30,2,3,2,0,3,4,4,136,2,42,1
39,0,1,30,2,3,2,0,3,4,4,136,4,94,2
39,0,1,30,2,3,2,0,3,5,4,135,2,42,1
39,0,1,30,2,3,2,0,3,5,4,135,4,93,2
39,0,1,30,2,3,2,0,3,6,4,132,2,39,1
39,0,1,30,2,3,2,0,3,6,4,132,4,93,2
39,0,1,30,2,3,2,0,3,7,4,132,2,38,1
39,0,1,30,2,3,2,0,3,7,4,132,4,94,2
39,0,1,30,2,3,2,0,3,8,4,131,2,38,1
39,0,1,30,2,3,2,0,3,8,4,131,4,93,2
39,0,1,30,2,3,2,0,3,9,4,127,2,37,1
39,0,1,30,2,3,2,0,3,9,4,127,4,90,2
39,0,1,30,2,3,2,0,3,10,4,133,2,41,1
39,0,1,30,2,3,2,0,3,10,4,133,4,92,2
39,0,1,30,2,3,2,0,3,11,4,126,2,38,1
39,0,1,30,2,3,2,0,3,11,4,126,4,88,2
39,0,1,30,2,3,2,0,3,12,4,130,2,39,1
39,0,1,30,2,3,2,0,3,12,4,130,4,91,2
39,0,1,30,2,3,2,0,3,13,4,137,2,42,1
39,0,1,30,2,3,2,0,3,13,4,137,4,95,2
39,0,1,30,2,3,2,0,3,14,4,133,2,41,1
39,0,1,30,2,3,2,0,3,14,4,133,4,92,2
39,0,1,30,2,3,2,0,3,15,4,127,2,39,1
39,0,1,30,2,3,2,0,3,15,4,127,4,88,2
39,0,1,30,2,3,2,1,3,1,6,124,3,65,1
39,0,1,30,2,3,2,1,3,1,6,124,6,59,2
39,0,1,30,2,3,2,1,3,2,6,126,3,68,1
39,0,1,30,2,3,2,1,3,2,6,126,6,58,2
39,0,1,30,2,3,2,1,3,3,6,128,3,68,1
39,0,1,30,2,3,2,1,3,3,6,128,6,60,2
39,0,1,30,2,3,2,1,3,4,6,126,3,66,1
39,0,1,30,2,3,2,1,3,4,6,126,6,60,2
39,0,1,30,2,3,2,1,3,5,6,129,3,69,1
39,0,1,30,2,3,2,1,3,5,6,129,6,60,2
39,0,1,30,2,3,2,1,3,6,6,126,3,67,1
39,0,1,30,2,3,2,1,3,6,6,126,6,59,2
39,0,1,30,2,3,2,1,3,7,6,124,3,67,1
39,0,1,30,2,3,2,1,3,7,6,124,6,57,2
39,0,1,30,2,3,2,1,3,8,6,121,3,63,1
39,0,1,30,2,3,2,1,3,8,6,121,6,58,2
39,0,1,30,2,3,2,1,3,9,6,123,3,65,1
39,0,1,30,2,3,2,1,3,9,6,123,6,58,2
39,0,1,30,2,3,2,1,3,10,6,126,3,67,1
39,0,1,30,2,3,2,1,3,10,6,126,6,59,2
39,0,1,30,2,3,2,1,3,11,6,125,3,65,1
39,0,1,30,2,3,2,1,3,11,6,125,6,60,2
39,0,1,30,2,3,2,1,3,12,6,128,3,70,1
39,0,1,30,2,3,2,1,3,12,6,128,6,58,2
39,0,1,30,2,3,2,1,3,13,6,126,3,68,1
39,0,1,30,2,3,2,1,3,13,6,126,6,58,2
39,0,1,30,2,3,2,1,3,14,6,129,3,70,1
39,0,1,30,2,3,2,1,3,14,6,129,6,59,2
39,0,1,30,2,3,2,1,3,15,6,127,3,67,1
39,0,1,30,2,3,2,1,3,15,6,127,6,60,2
39,0,1,30,2,3,3,0,7,1,10,101,3,54,1
39,0,1,30,2,3,3,0,7,1,10,101,10,47,2
39,0,1,30,2,3,3,0,7,2,10,101,3,58,1
39,0,1,30,2,3,3,0,7,2,10,101,10,43,2
39,0,1,30,2,3,3,0,7,3,10,99,3,57,1
39,0,1,30,2,3,3,0,7,3,10,99,10,42,2
39,0,1,30,2,3,3,0,7,4,10,92,3,52,1
39,0,1,30,2,3,3,0,7,4,10,92,10,40,2
39,0,1,30,2,3,3,0,7,5,10,103,3,57,1
39,0,1,30,2,3,3,0,7,5,10,103,10,46,2
39,0,1,30,2,3,3,0,7,6,10,100,3,55,1
39,0,1,30,2,3,3,0,7,6,10,100,10,45,2
39,0,1,30,2,3,3,0,7,7,10,97,3,53,1
39,0,1,30,2,3,3,0,7,7,10,97,10,44,2
39,0,1,30,2,3,3,0,7,8,10,98,3,55,1
39,0,1,30,2,3,3,0,7,8,10,98,10,43,2
39,0,1,30,2,3,3,0,7,9,10,100,3,55,1
39,0,1,30,2,3,3,0,7,9,10,100,10,45,2
39,0,1,30,2,3,3,0,7,10,10,96,3,53,1
39,0,1,30,2,3,3,0,7,10,10,96,10,43,2
39,0,1,30,2,3,3,0,7,11,10,100,3,54,1
39,0,1,30,2,3,3,0,7,11,10,100,10,46,2
39,0,1,30,2,3,3,0,7,12,10,106,3,59,1
39,0,1,30,2,3,3,0,7,12,10,106,10,47,2
39,0,1,30,2,3,3,0,7,13,10,97,3,56,1
39,0,1,30,2,3,3,0,7,13,10,97,10,41,2
39,0,1,30,2,3,3,0,7,14,10,102,3,58,1
39,0,1,30,2,3,3,0,7,14,10,102,10,44,2
39,0,1,30,2,3,3,0,7,15,10,100,3,58,1
39,0,1,30,2,3,3,0,7,15,10,100,10,42,2
39,0,1,30,2,3,3,1,5,1,11,91,4,51,1
39,0,1,30,2,3,3,1,5,1,11,91,11,40,2
39,0,1,30,2,3,3,1,5,2,11,91,4,51,1
39,0,1,30,2,3,3,1,5,2,11,91,11,40,2
39,0,1,30,2,3,3,1,5,3,11,89,4,51,1
39,0,1,30,2,3,3,1,5,3,11,89,11,38,2
39,0,1,30,2,3,3,1,5,4,11,91,4,51,1
39,0,1,30,2,3,3,1,5,4,11,91,11,40,2
39,0,1,30,2,3,3,1,5,5,11,95,4,54,1
39,0,1,30,2,3,3,1,5,5,11,95,11,41,2
39,0,1,30,2,3,3,1,5,6,11,90,4,49,1
39,0,1,30,2,3,3,1,5,6,11,90,11,41,2
39,0,1,30,2,3,3,1,5,7,11,88,4,47,1
39,0,1,30,2,3,3,1,5,7,11,88,11,41,2
39,0,1,30,2,3,3,1,5,8,11,94,4,53,1
39,0,1,30,2,3,3,1,5,8,11,94,11,41,2
39,0,1,30,2,3,3,1,5,9,11,93,4,51,1
39,0,1,30,2,3,3,1,5,9,11,93,11,42,2
39,0,1,30,2,3,3,1,5,10,11,89,4,50,1
39,0,1,30,2,3,3,1,5,10,11,89,11,39,2
39,0,1,30,2,3,3,1,5,11,11,93,4,51,1
39,0,1,30,2,3,3,1,5,11,11,93,11,42,2
39,0,1,30,2,3,3,1,5,12,11,92,4,50,1
39,0,1,30,2,3,3,1,5,12,11,92,11,42,2
39,0,1,30,2,3,3,1,5,13,11,91,4,50,1
39,0,1,30,2,3,3,1,5,13,11,91,11,41,2
39,0,1,30,2,3,3,1,5,14,11,87,4,47,1
39,0,1,30,2,3,3,1,5,14,11,87,11,40,2
39,0,1,30,2,3,3,1,5,15,11,95,4,50,1
39,0,1,30,2,3,3,1,5,15,11,95,11,45,2
39,0,1,30,2,3,4,0,4,1,16,95,4,65,1
39,0,1,30,2,3,4,0,4,1,16,95,16,30,2
39,0,1,30,2,3,4,0,4,2,15,121,4,66,1
39,0,1,30,2,3,4,0,4,2,15,121,15,55,2
39,0,1,30,2,3,4,0,4,3,15,123,4,69,1
39,0,1,30,2,3,4,0,4,3,15,123,15,54,2
39,0,1,30,2,3,4,0,4,4,15,119,4,66,1
39,0,1,30,2,3,4,0,4,4,15,119,15,53,2
39,0,1,30,2,3,4,0,4,5,15,121,4,64,1
39,0,1,30,2,3,4,0,4,5,15,121,15,57,2
39,0,1,30,2,3,4,0,4,6,15,117,4,64,1
39,0,1,30,2,3,4,0,4,6,15,117,15,53,2
39,0,1,30,2,3,4,0,4,7,15,122,4,66,1
39,0,1,30,2,3,4,0,4,7,15,122,15,56,2
39,0,1,30,2,3,4,0,4,8,15,121,4,66,1
39,0,1,30,2,3,4,0,4,8,15,121,15,55,2
39,0,1,30,2,3,4,0,4,9,15,117,4,64,1
39,0,1,30,2,3,4,0,4,9,15,117,15,53,2
39,0,1,30,2,3,4,0,4,10,15,121,4,66,1
39,0,1,30,2,3,4,0,4,10,15,121,15,55,2
39,0,1,30,2,3,4,0,4,11,15,118,4,64,1
39,0,1,30,2,3,4,0,4,11,15,118,15,54,2
39,0,1,30,2,3,4,0,4,12,15,115,4,64,1
39,0,1,30,2,3,4,0,4,12,15,115,15,51,2
39,0,1,30,2,3,4,0,4,13,15,119,4,65,1
39,0,1,30,2,3,4,0,4,13,15,119,15,54,2
39,0,1,30,2,3,4,0,4,14,15,120,4,65,1
39,0,1,30,2,3,4,0,4,14,15,120,15,55,2
39,0,1,30,2,3,4,0,4,15,15,123,4,68,1
39,0,1,30,2,3,4,0,4,15,15,123,15,55,2
39,0,1,30,2,3,4,1,8,1,20,115,5,55,1
39,0,1,30,2,3,4,1,8,1,20,115,20,60,2
39,0,1,30,2,3,4,1,8,2,20,121,5,56,1
39,0,1,30,2,3,4,1,8,2,20,121,20,65,2
39,0,1,30,2,3,4,1,8,3,20,123,5,57,1
39,0,1,30,2,3,4,1,8,3,20,123,20,66,2
39,0,1,30,2,3,4,1,8,4,20,122,5,59,1
39,0,1,30,2,3,4,1,8,4,20,122,20,63,2
39,0,1,30,2,3,4,1,8,5,20,113,5,53,1
39,0,1,30,2,3,4,1,8,5,20,113,20,60,2
39,0,1,30,2,3,4,1,8,6,20,123,5,58,1
39,0,1,30,2,3,4,1,8,6,20,123,20,65,2
39,0,1,30,2,3,4,1,8,7,20,118,5,54,1
39,0,1,30,2,3,4,1,8,7,20,118,20,64,2
39,0,1,30,2,3,4,1,8,8,20,123,5,59,1
39,0,1,30,2,3,4,1,8,8,20,123,20,64,2
39,0,1,30,2,3,4,1,8,9,20,121,5,58,1
39,0,1,30,2,3,4,1,8,9,20,121,20,63,2
39,0,1,30,2,3,4,1,8,10,20,122,5,57,1
39,0,1,30,2,3,4,1,8,10,20,122,20,65,2
39,0,1,30,2,3,4,1,8,11,20,117,5,55,1
39,0,1,30,2,3,4,1,8,11,20,117,20,62,2
39,0,1,30,2,3,4,1,8,12,20,117,5,56,1
39,0,1,30,2,3,4,1,8,12,20,117,20,61,2
39,0,1,30,2,3,4,1,8,13,20,120,5,56,1
39,0,1,30,2,3,4,1,8,13,20,120,20,64,2
39,0,1,30,2,3,4,1,8,14,20,122,5,61,1
39,0,1,30,2,3,4,1,8,14,20,122,20,61,2
39,0,1,30,2,3,4,1,8,15,20,119,5,59,1
39,0,1,30,2,3,4,1,8,15,20,119,20,60,2
39,0,1,30,2,4,2,0,1,1,14,126,3,34,1
39,0,1,30,2,4,2,0,1,1,14,126,7,43,2
39,0,1,30,2,4,2,0,1,1,14,126,14,49,3
39,0,1,30,2,4,2,0,1,2,15,157,3,40,1
39,0,1,30,2,4,2,0,1,2,15,157,7,44,2
39,0,1,30,2,4,2,0,1,2,15,157,15,73,3
39,0,1,30,2,4,2,0,1,3,15,156,3,38,1
39,0,1,30,2,4,2,0,1,3,15,156,7,45,2
39,0,1,30,2,4,2,0,1,3,15,156,15,73,3
39,0,1,30,2,4,2,0,1,4,15,150,3,38,1
39,0,1,30,2,4,2,0,1,4,15,150,7,42,2
39,0,1,30,2,4,2,0,1,4,15,150,15,70,3
39,0,1,30,2,4,2,0,1,5,15,151,3,38,1
39,0,1,30,2,4,2,0,1,5,15,151,7,42,2
39,0,1,30,2,4,2,0,1,5,15,151,15,71,3
39,0,1,30,2,4,2,0,1,6,15,147,3,36,1
39,0,1,30,2,4,2,0,1,6,15,147,7,43,2
39,0,1,30,2,4,2,0,1,6,15,147,15,68,3
39,0,1,30,2,4,2,0,1,7,15,148,3,36,1
39,0,1,30,2,4,2,0,1,7,15,148,7,40,2
39,0,1,30,2,4,2,0,1,7,15,148,15,72,3
39,0,1,30,2,4,2,0,1,8,15,149,3,40,1
39,0,1,30,2,4,2,0,1,8,15,149,7,38,2
39,0,1,30,2,4,2,0,1,8,15,149,15,71,3
39,0,1,30,2,4,2,0,1,9,15,154,3,40,1
39,0,1,30,2,4,2,0,1,9,15,154,7,43,2
39,0,1,30,2,4,2,0,1,9,15,154,15,71,3
39,0,1,30,2,4,2,0,1,10,15,152,3,40,1
39,0,1,30,2,4,2,0,1,10,15,152,7,43,2
39,0,1,30,2,4,2,0,1,10,15,152,15,69,3
39,0,1,30,2,4,2,0,1,11,15,154,3,37,1
39,0,1,30,2,4,2,0,1,11,15,154,7,43,2
39,0,1,30,2,4,2,0,1,11,15,154,15,74,3
39,0,1,30,2,4,2,0,1,12,15,155,3,38,1
39,0,1,30,2,4,2,0,1,12,15,155,7,42,2
39,0,1,30,2,4,2,0,1,12,15,155,15,75,3
39,0,1,30,2,4,2,0,1,13,15,151,3,37,1
39,0,1,30,2,4,2,0,1,13,15,151,7,43,2
39,0,1,30,2,4,2,0,1,13,15,151,15,71,3
39,0,1,30,2,4,2,0,1,14,15,156,3,40,1
39,0,1,30,2,4,2,0,1,14,15,156,7,43,2
39,0,1,30,2,4,2,0,1,14,15,156,15,73,3
39,0,1,30,2,4,2,0,1,15,15,160,3,41,1
39,0,1,30,2,4,2,0,1,15,15,160,7,45,2
39,0,1,30,2,4,2,0,1,15,15,160,15,74,3
39,0,1,30,2,4,2,1,6,1,8,116,2,49,1
39,0,1,30,2,4,2,1,6,1,8,116,4,43,2
39,0,1,30,2,4,2,1,6,1,8,116,8,24,3
39,0,1,30,2,4,2,1,6,2,9,145,2,53,1
39,0,1,30,2,4,2,1,6,2,9,145,4,44,2
39,0,1,30,2,4,2,1,6,2,9,145,9,48,3
39,0,1,30,2,4,2,1,6,3,9,140,2,51,1
39,0,1,30,2,4,2,1,6,3,9,140,4,44,2
39,0,1,30,2,4,2,1,6,3,9,140,9,45,3
