"subjID","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
47,4,4,0,6,3,46,133,12,48,2
47,4,4,0,6,3,46,133,46,42,3
47,4,4,0,6,4,57,144,4,72,1
47,4,4,0,6,4,57,144,14,50,2
47,4,4,0,6,4,57,144,57,22,3
47,4,4,0,6,5,75,158,5,47,1
47,4,4,0,6,5,75,158,19,52,2
47,4,4,0,6,5,75,158,75,59,3
47,4,4,0,6,6,65,145,4,72,1
47,4,4,0,6,6,65,145,16,57,2
47,4,4,0,6,6,65,145,65,16,3
47,4,4,0,6,7,64,139,4,74,1
47,4,4,0,6,7,64,139,16,59,2
47,4,4,0,6,7,64,139,64,6,3
47,4,4,0,6,8,66,155,4,71,1
47,4,4,0,6,8,66,155,17,35,2
47,4,4,0,6,8,66,155,66,49,3
47,4,4,0,6,9,54,166,4,72,1
47,4,4,0,6,9,54,166,14,51,2
47,4,4,0,6,9,54,166,54,43,3
47,4,4,0,6,10,55,133,4,70,1
47,4,4,0,6,10,55,133,14,49,2
47,4,4,0,6,10,55,133,55,14,3
47,4,4,0,6,11,54,162,4,71,1
47,4,4,0,6,11,54,162,14,52,2
47,4,4,0,6,11,54,162,54,39,3
47,4,4,0,6,12,58,158,4,74,1
47,4,4,0,6,12,58,158,15,29,2
47,4,4,0,6,12,58,158,58,55,3
47,4,4,0,6,13,75,144,5,41,1
47,4,4,0,6,13,75,144,19,46,2
47,4,4,0,6,13,75,144,75,57,3
47,4,4,0,6,14,63,141,4,71,1
47,4,4,0,6,14,63,141,16,57,2
47,4,4,0,6,14,63,141,63,13,3
47,4,4,0,6,15,54,169,4,75,1
47,4,4,0,6,15,54,169,14,53,2
47,4,4,0,6,15,54,169,54,41,3
48,2,2,0,2,1,3,34,3,34,1
48,2,2,0,2,2,2,19,2,19,1
48,2,2,0,2,3,3,35,3,35,1
48,2,2,0,2,4,3,35,3,35,1
48,2,2,0,2,5,3,32,3,32,1
48,2,2,0,2,6,3,30,3,30,1
48,2,2,0,2,7,3,37,3,37,1
48,2,2,0,2,8,3,35,3,35,1
48,2,2,0,2,9,3,34,3,34,1
48,2,2,0,2,10,3,35,3,35,1
48,2,2,0,2,11,3,40,3,40,1
48,2,2,0,2,12,3,32,3,32,1
48,2,2,0,2,13,3,37,3,37,1
48,2,2,0,2,14,2,21,2,21,1
48,2,2,0,2,15,2,23,2,23,1
48,2,3,0,7,1,3,39,3,39,1
48,2,3,0,7,2,3,41,3,41,1
48,2,3,0,7,3,2,38,2,38,1
48,2,3,0,7,4,4,43,4,43,1
48,2,3,0,7,5,3,39,3,39,1
48,2,3,0,7,6,2,40,2,40,1
48,2,3,0,7,7,2,35,2,35,1
48,2,3,0,7,8,3,35,3,35,1
48,2,3,0,7,9,3,39,3,39,1
48,2,3,0,7,10,2,40,2,40,1
48,2,3,0,7,11,2,39,2,39,1
48,2,3,0,7,12,4,44,4,44,1
48,2,3,0,7,13,4,46,4,46,1
48,2,3,0,7,14,2,39,2,39,1
48,2,3,0,7,15,2,40,2,40,1
48,2,4,0,6,1,3,62,3,62,1
48,2,4,0,6,2,2,85,2,85,1
48,2,4,0,6,3,5,72,5,72,1
48,2,4,0,6,4,2,86,2,86,1
48,2,4,0,6,5,2,84,2,84,1
48,2,4,0,6,6,3,66,3,66,1
48,2,4,0,6,7,2,87,2,87,1
48,2,4,0,6,8,2,87,2,87,1
48,2,4,0,6,9,4,54,4,54,1
48,2,4,0,6,10,2,86,2,86,1
48,2,4,0,6,11,5,75,5,75,1
48,2,4,0,6,12,2,87,2,87,1
48,2,4,0,6,13,3,63,3,63,1
48,2,4,0,6,14,3,64,3,64,1
48,2,4,0,6,15,2,87,2,87,1
48,3,2,0,4,1,7,112,3,77,1
48,3,2,0,4,1,7,112,7,35,2
48,3,2,0,4,2,6,146,3,77,1
48,3,2,0,4,2,6,146,6,69,2
48,3,2,0,4,3,6,152,3,81,1
48,3,2,0,4,3,6,152,6,71,2
48,3,2,0,4,4,6,149,3,80,1
48,3,2,0,4,4,6,149,6,69,2
48,3,2,0,4,5,6,149,3,78,1
48,3,2,0,4,5,6,149,6,71,2
48,3,2,0,4,6,6,153,3,76,1
48,3,2,0,4,6,6,153,6,77,2
48,3,2,0,4,7,6,144,3,75,1
48,3,2,0,4,7,6,144,6,69,2
48,3,2,0,4,8,6,146,3,77,1
48,3,2,0,4,8,6,146,6,69,2
48,3,2,0,4,9,6,154,3,80,1
48,3,2,0,4,9,6,154,6,74,2
48,3,2,0,4,10,6,152,3,82,1
48,3,2,0,4,10,6,152,6,70,2
48,3,2,0,4,11,6,149,3,76,1
48,3,2,0,4,11,6,149,6,73,2
48,3,2,0,4,12,5,147,2,55,1
48,3,2,0,4,12,5,147,5,92,2
48,3,2,0,4,13,6,152,3,78,1
48,3,2,0,4,13,6,152,6,74,2
48,3,2,0,4,14,7,113,3,78,1
48,3,2,0,4,14,7,113,7,35,2
48,3,2,0,4,15,5,145,2,52,1
48,3,2,0,4,15,5,145,5,93,2
48,3,3,0,5,1,13,110,4,65,1
48,3,3,0,5,1,13,110,13,45,2
48,3,3,0,5,2,7,89,2,60,1
48,3,3,0,5,2,7,89,7,29,2
48,3,3,0,5,3,11,98,4,64,1
48,3,3,0,5,3,11,98,11,34,2
48,3,3,0,5,4,8,94,3,42,1
48,3,3,0,5,4,8,94,8,52,2
48,3,3,0,5,5,5,113,2,60,1
48,3,3,0,5,5,5,113,5,53,2
48,3,3,0,5,6,6,100,2,60,1
48,3,3,0,5,6,6,100,6,40,2
48,3,3,0,5,7,12,102,4,62,1
48,3,3,0,5,7,12,102,12,40,2
48,3,3,0,5,8,5,109,2,56,1
48,3,3,0,5,8,5,109,5,53,2
48,3,3,0,5,9,5,119,2,64,1
48,3,3,0,5,9,5,119,5,55,2
48,3,3,0,5,10,10,101,3,40,1
48,3,3,0,5,10,10,101,10,61,2
48,3,3,0,5,11,5,112,2,60,1
48,3,3,0,5,11,5,112,5,52,2
48,3,3,0,5,12,5,108,2,58,1
48,3,3,0,5,12,5,108,5,50,2
48,3,3,0,5,13,13,107,4,65,1
48,3,3,0,5,13,13,107,13,42,2
48,3,3,0,5,14,12,110,4,69,1
48,3,3,0,5,14,12,110,12,41,2
48,3,3,0,5,15,9,111,3,46,1
48,3,3,0,5,15,9,111,9,65,2
48,3,4,0,3,1,16,111,4,42,1
48,3,4,0,3,1,16,111,16,69,2
48,3,4,0,3,2,11,104,3,64,1
48,3,4,0,3,2,11,104,11,40,2
48,3,4,0,3,3,10,113,3,65,1
48,3,4,0,3,3,10,113,10,48,2
48,3,4,0,3,4,18,87,5,32,1
48,3,4,0,3,4,18,87,18,55,2
48,3,4,0,3,5,21,111,5,28,1
48,3,4,0,3,5,21,111,21,83,2
48,3,4,0,3,6,17,88,4,40,1
48,3,4,0,3,6,17,88,17,48,2
48,3,4,0,3,7,7,98,2,35,1
48,3,4,0,3,7,7,98,7,63,2
48,3,4,0,3,8,12,98,3,63,1
48,3,4,0,3,8,12,98,12,35,2
48,3,4,0,3,9,13,122,3,70,1
48,3,4,0,3,9,13,122,13,52,2
48,3,4,0,3,10,6,102,2,35,1
48,3,4,0,3,10,6,102,6,67,2
48,3,4,0,3,11,20,109,5,26,1
48,3,4,0,3,11,20,109,20,83,2
48,3,4,0,3,12,20,114,5,29,1
48,3,4,0,3,12,20,114,20,85,2
48,3,4,0,3,13,13,124,3,68,1
48,3,4,0,3,13,13,124,13,56,2
48,3,4,0,3,14,13,123,3,65,1
48,3,4,0,3,14,13,123,13,58,2
48,3,4,0,3,15,20,114,5,29,1
48,3,4,0,3,15,20,114,20,85,2
48,4,2,0,9,1,9,124,2,76,1
48,4,2,0,9,1,9,124,4,43,2
48,4,2,0,9,1,9,124,9,5,3
48,4,2,0,9,2,10,121,2,75,1
48,4,2,0,9,2,10,121,5,35,2
48,4,2,0,9,2,10,121,10,11,3
48,4,2,0,9,3,13,110,3,20,1
48,4,2,0,9,3,13,110,6,64,2
48,4,2,0,9,3,13,110,13,26,3
48,4,2,0,9,4,11,129,2,77,1
48,4,2,0,9,4,11,129,5,30,2
48,4,2,0,9,4,11,129,11,22,3
48,4,2,0,9,5,8,131,2,74,1
48,4,2,0,9,5,8,131,4,43,2
48,4,2,0,9,5,8,131,8,14,3
48,4,2,0,9,6,15,167,3,25,1
48,4,2,0,9,6,15,167,7,48,2
48,4,2,0,9,6,15,167,15,94,3
48,4,2,0,9,7,12,136,3,21,1
48,4,2,0,9,7,12,136,6,64,2
48,4,2,0,9,7,12,136,12,51,3
48,4,2,0,9,8,14,163,3,21,1
48,4,2,0,9,8,14,163,7,50,2
48,4,2,0,9,8,14,163,14,92,3
48,4,2,0,9,9,8,133,2,75,1
48,4,2,0,9,9,8,133,4,42,2
48,4,2,0,9,9,8,133,8,16,3
48,4,2,0,9,10,12,139,3,22,1
48,4,2,0,9,10,12,139,6,66,2
48,4,2,0,9,10,12,139,12,51,3
48,4,2,0,9,11,15,159,3,21,1
48,4,2,0,9,11,15,159,7,48,2
48,4,2,0,9,11,15,159,15,90,3
48,4,2,0,9,12,15,163,3,20,1
48,4,2,0,9,12,15,163,7,50,2
48,4,2,0,9,12,15,163,15,93,3
48,4,2,0,9,13,14,157,3,19,1
48,4,2,0,9,13,14,157,7,48,2
48,4,2,0,9,13,14,157,14,90,3
48,4,2,0,9,14,14,159,3,23,1
48,4,2,0,9,14,14,159,7,46,2
48,4,2,0,9,14,14,159,14,90,3
48,4,2,0,9,15,15,161,3,18,1
48,4,2,0,9,15,15,161,7,50,2
48,4,2,0,9,15,15,161,15,93,3
48,4,3,0,8,1,15,168,2,39,1
48,4,3,0,8,1,15,168,5,47,2
48,4,3,0,8,1,15,168,15,82,3
48,4,3,0,8,2,32,199,4,40,1
48,4,3,0,8,2,32,199,11,65,2
48,4,3,0,8,2,32,199,32,94,3
48,4,3,0,8,3,29,173,3,76,1
48,4,3,0,8,3,29,173,10,20,2
48,4,3,0,8,3,29,173,29,77,3
48,4,3,0,8,4,24,147,3,74,1
48,4,3,0,8,4,24,147,8,30,2
48,4,3,0,8,4,24,147,24,43,3
48,4,3,0,8,5,25,189,3,73,1
48,4,3,0,8,5,25,189,8,29,2
48,4,3,0,8,5,25,189,25,87,3
48,4,3,0,8,6,32,195,4,43,1
48,4,3,0,8,6,32,195,11,61,2
48,4,3,0,8,6,32,195,32,91,3
48,4,3,0,8,7,26,210,3,72,1
48,4,3,0,8,7,26,210,9,52,2
48,4,3,0,8,7,26,210,26,86,3
48,4,3,0,8,8,32,194,4,38,1
48,4,3,0,8,8,32,194,11,64,2
48,4,3,0,8,8,32,194,32,92,3
48,4,3,0,8,9,26,207,3,67,1
48,4,3,0,8,9,26,207,9,52,2
48,4,3,0,8,9,26,207,26,88,3
48,4,3,0,8,10,32,195,4,42,1
48,4,3,0,8,10,32,195,11,63,2
48,4,3,0,8,10,32,195,32,90,3
48,4,3,0,8,11,26,209,3,72,1
48,4,3,0,8,11,26,209,9,51,2
48,4,3,0,8,11,26,209,26,86,3
48,4,3,0,8,12,32,193,4,42,1
48,4,3,0,8,12,32,193,11,59,2
48,4,3,0,8,12,32,193,32,92,3
48,4,3,0,8,13,26,212,3,73,1
48,4,3,0,8,13,26,212,9,55,2
48,4,3,0,8,13,26,212,26,84,3
48,4,3,0,8,14,26,212,3,72,1
48,4,3,0,8,14,26,212,9,54,2
48,4,3,0,8,14,26,212,26,86,3
48,4,3,0,8,15,27,140,3,74,1
48,4,3,0,8,15,27,140,9,52,2
48,4,3,0,8,15,27,140,27,14,3
48,4,4,0,9,1,42,144,3,52,1
48,4,4,0,9,1,42,144,11,46,2
48,4,4,0,9,1,42,144,42,46,3
48,4,4,0,9,2,39,165,3,50,1
48,4,4,0,9,2,39,165,10,68,2
48,4,4,0,9,2,39,165,39,47,3
48,4,4,0,9,3,57,169,4,50,1
48,4,4,0,9,3,57,169,14,43,2
48,4,4,0,9,3,57,169,57,76,3
48,4,4,0,9,4,47,149,3,49,1
48,4,4,0,9,4,47,149,12,32,2
48,4,4,0,9,4,47,149,47,68,3
48,4,4,0,9,5,38,132,3,46,1
48,4,4,0,9,5,38,132,10,72,2
48,4,4,0,9,5,38,132,38,14,3
48,4,4,0,9,6,36,134,2,59,1
48,4,4,0,9,6,36,134,9,67,2
48,4,4,0,9,6,36,134,36,8,3
48,4,4,0,9,7,41,137,3,50,1
48,4,4,0,9,7,41,137,10,71,2
48,4,4,0,9,7,41,137,41,16,3
48,4,4,0,9,8,85,160,5,50,1
48,4,4,0,9,8,85,160,21,35,2
48,4,4,0,9,8,85,160,85,75,3
48,4,4,0,9,9,34,150,2,57,1
48,4,4,0,9,9,34,150,9,63,2
48,4,4,0,9,9,34,150,34,30,3
48,4,4,0,9,10,63,153,4,49,1
48,4,4,0,9,10,63,153,16,62,2
48,4,4,0,9,10,63,153,63,42,3
48,4,4,0,9,11,65,165,4,49,1
48,4,4,0,9,11,65,165,16,59,2
48,4,4,0,9,11,65,165,65,57,3
48,4,4,0,9,12,32,142,2,56,1
48,4,4,0,9,12,32,142,8,42,2
48,4,4,0,9,12,32,142,32,44,3
48,4,4,0,9,13,61,183,4,48,1
48,4,4,0,9,13,61,183,15,54,2
48,4,4,0,9,13,61,183,61,81,3
48,4,4,0,9,14,23,162,2,57,1
48,4,4,0,9,14,23,162,6,52,2
48,4,4,0,9,14,23,162,23,53,3
48,4,4,0,9,15,51,134,3,51,1
48,4,4,0,9,15,51,134,13,51,2
48,4,4,0,9,15,51,134,51,32,3
49,2,2,0,0,1,3,78,3,78,1
49,2,2,0,0,2,3,77,3,77,1
49,2,2,0,0,3,3,79,3,79,1
49,2,2,0,0,4,3,71,3,71,1
49,2,2,0,0,5,3,78,3,78,1
49,2,2,0,0,6,3,81,3,81,1
49,2,2,0,0,7,3,77,3,77,1
49,2,2,0,0,8,3,78,3,78,1
49,2,2,0,0,9,3,82,3,82,1
49,2,2,0,0,10,3,77,3,77,1
49,2,2,0,0,11,3,76,3,76,1
49,2,2,0,0,12,3,81,3,81,1
49,2,2,0,0,13,3,81,3,81,1
49,2,2,0,0,14,3,74,3,74,1
49,2,2,0,0,15,3,76,3,76,1
49,2,3,0,0,1,3,29,3,29,1
49,2,3,0,0,2,2,42,2,42,1
49,2,3,0,0,3,4,36,4,36,1
49,2,3,0,0,4,2,36,2,36,1
49,2,3,0,0,5,4,39,4,39,1
49,2,3,0,0,6,2,41,2,41,1
49,2,3,0,0,7,4,39,4,39,1
49,2,3,0,0,8,2,35,2,35,1
49,2,3,0,0,9,2,41,2,41,1
49,2,3,0,0,10,2,36,2,36,1
49,2,3,0,0,11,3,27,3,27,1
49,2,3,0,0,12,2,37,2,37,1
49,2,3,0,0,13,2,37,2,37,1
49,2,3,0,0,14,2,40,2,40,1
49,2,3,0,0,15,2,40,2,40,1
49,2,4,0,1,1,5,28,5,28,1
49,2,4,0,1,2,2,36,2,36,1
49,2,4,0,1,3,3,43,3,43,1
49,2,4,0,1,4,3,44,3,44,1
49,2,4,0,1,5,4,35,4,35,1
49,2,4,0,1,6,2,36,2,36,1
49,2,4,0,1,7,4,38,4,38,1
49,2,4,0,1,8,3,43,3,43,1
49,2,4,0,1,9,2,36,2,36,1
49,2,4,0,1,10,3,46,3,46,1
49,2,4,0,1,11,3,44,3,44,1
49,2,4,0,1,12,4,37,4,37,1
49,2,4,0,1,13,2,38,2,38,1
49,2,4,0,1,14,3,44,3,44,1
49,2,4,0,1,15,3,45,3,45,1
49,3,2,0,1,1,7,80,3,49,1
49,3,2,0,1,1,7,80,7,31,2
49,3,2,0,1,2,4,68,2,57,1
49,3,2,0,1,2,4,68,4,11,2
49,3,2,0,1,3,6,79,3,47,1
49,3,2,0,1,3,6,79,6,32,2
49,3,2,0,1,4,5,73,2,57,1
49,3,2,0,1,4,5,73,5,16,2
49,3,2,0,1,5,5,73,2,58,1
49,3,2,0,1,5,5,73,5,15,2
49,3,2,0,1,6,7,85,3,53,1
49,3,2,0,1,6,7,85,7,32,2
49,3,2,0,1,7,6,88,3,52,1
49,3,2,0,1,7,6,88,6,36,2
49,3,2,0,1,8,7,78,3,47,1
49,3,2,0,1,8,7,78,7,31,2
49,3,2,0,1,9,7,79,3,46,1
49,3,2,0,1,9,7,79,7,33,2
49,3,2,0,1,10,7,78,3,47,1
49,3,2,0,1,10,7,78,7,31,2
49,3,2,0,1,11,7,77,3,48,1
49,3,2,0,1,11,7,77,7,29,2
49,3,2,0,1,12,6,81,3,47,1
49,3,2,0,1,12,6,81,6,34,2
49,3,2,0,1,13,7,80,3,47,1
49,3,2,0,1,13,7,80,7,33,2
49,3,2,0,1,14,7,79,3,49,1
49,3,2,0,1,14,7,79,7,30,2
49,3,2,0,1,15,6,84,3,51,1
49,3,2,0,1,15,6,84,6,33,2
49,3,3,0,6,1,12,106,4,62,1
49,3,3,0,6,1,12,106,12,44,2
49,3,3,0,6,2,13,95,4,62,1
49,3,3,0,6,2,13,95,13,33,2
49,3,3,0,6,3,10,76,3,39,1
49,3,3,0,6,3,10,76,10,37,2
49,3,3,0,6,4,5,70,2,61,1
49,3,3,0,6,4,5,70,5,9,2
49,3,3,0,6,5,11,108,4,66,1
49,3,3,0,6,5,11,108,11,42,2
49,3,3,0,6,6,6,86,2,58,1
49,3,3,0,6,6,6,86,6,28,2
49,3,3,0,6,7,12,106,4,65,1
49,3,3,0,6,7,12,106,12,41,2
49,3,3,0,6,8,7,118,2,62,1
49,3,3,0,6,8,7,118,7,56,2
49,3,3,0,6,9,7,115,2,60,1
49,3,3,0,6,9,7,115,7,55,2
49,3,3,0,6,10,8,124,3,37,1
49,3,3,0,6,10,8,124,8,87,2
49,3,3,0,6,11,8,125,3,38,1
49,3,3,0,6,11,8,125,8,87,2
49,3,3,0,6,12,8,131,3,40,1
49,3,3,0,6,12,8,131,8,91,2
49,3,3,0,6,13,12,103,4,62,1
49,3,3,0,6,13,12,103,12,41,2
49,3,3,0,6,14,8,128,3,37,1
49,3,3,0,6,14,8,128,8,91,2
49,3,3,0,6,15,8,132,3,40,1
49,3,3,0,6,15,8,132,8,92,2
49,3,4,0,2,1,6,108,2,57,1
49,3,4,0,2,1,6,108,6,51,2
49,3,4,0,2,2,13,94,3,51,1
49,3,4,0,2,2,13,94,13,43,2
49,3,4,0,2,3,15,108,4,60,1
49,3,4,0,2,3,15,108,15,48,2
49,3,4,0,2,4,19,102,5,56,1
49,3,4,0,2,4,19,102,19,46,2
49,3,4,0,2,5,17,78,4,62,1
49,3,4,0,2,5,17,78,17,16,2
49,3,4,0,2,6,8,97,2,52,1
49,3,4,0,2,6,8,97,8,45,2
49,3,4,0,2,7,15,106,4,60,1
49,3,4,0,2,7,15,106,15,46,2
49,3,4,0,2,8,7,77,2,56,1
49,3,4,0,2,8,7,77,7,21,2
49,3,4,0,2,9,16,88,4,57,1
49,3,4,0,2,9,16,88,16,31,2
49,3,4,0,2,10,12,97,3,56,1
49,3,4,0,2,10,12,97,12,41,2
49,3,4,0,2,11,8,99,2,55,1
49,3,4,0,2,11,8,99,8,44,2
49,3,4,0,2,12,9,109,2,56,1
49,3,4,0,2,12,9,109,9,53,2
49,3,4,0,2,13,11,83,3,56,1
49,3,4,0,2,13,11,83,11,27,2
49,3,4,0,2,14,14,104,4,61,1
49,3,4,0,2,14,14,104,14,43,2
49,3,4,0,2,15,18,103,5,54,1
49,3,4,0,2,15,18,103,18,49,2
49,4,2,0,7,1,8,133,2,63,1
49,4,2,0,7,1,8,133,4,41,2
49,4,2,0,7,1,8,133,8,29,3
49,4,2,0,7,2,15,179,3,50,1
49,4,2,0,7,2,15,179,7,44,2
49,4,2,0,7,2,15,179,15,85,3
49,4,2,0,7,3,15,178,3,51,1
49,4,2,0,7,3,15,178,7,44,2
49,4,2,0,7,3,15,178,15,83,3
49,4,2,0,7,4,10,149,2,65,1
49,4,2,0,7,4,10,149,5,49,2
49,4,2,0,7,4,10,149,10,35,3
49,4,2,0,7,5,15,174,3,49,1
49,4,2,0,7,5,15,174,7,44,2
49,4,2,0,7,5,15,174,15,81,3
49,4,2,0,7,6,11,128,2,59,1
49,4,2,0,7,6,11,128,5,51,2
49,4,2,0,7,6,11,128,11,18,3
49,4,2,0,7,7,15,172,3,51,1
49,4,2,0,7,7,15,172,7,40,2
49,4,2,0,7,7,15,172,15,81,3
49,4,2,0,7,8,15,175,3,46,1
49,4,2,0,7,8,15,175,7,45,2
49,4,2,0,7,8,15,175,15,84,3
49,4,2,0,7,9,12,164,3,47,1
49,4,2,0,7,9,12,164,6,72,2
49,4,2,0,7,9,12,164,12,45,3
49,4,2,0,7,10,15,180,3,50,1
49,4,2,0,7,10,15,180,7,42,2
49,4,2,0,7,10,15,180,15,88,3
49,4,2,0,7,11,15,178,3,50,1
49,4,2,0,7,11,15,178,7,44,2
49,4,2,0,7,11,15,178,15,84,3
49,4,2,0,7,12,10,150,2,63,1
49,4,2,0,7,12,10,150,5,49,2
49,4,2,0,7,12,10,150,10,38,3
49,4,2,0,7,13,15,170,3,47,1
49,4,2,0,7,13,15,170,7,39,2
49,4,2,0,7,13,15,170,15,84,3
49,4,2,0,7,14,13,167,3,52,1
49,4,2,0,7,14,13,167,6,75,2
49,4,2,0,7,14,13,167,13,40,3
49,4,2,0,7,15,12,164,3,50,1
49,4,2,0,7,15,12,164,6,72,2
49,4,2,0,7,15,12,164,12,42,3
49,4,3,0,3,1,20,103,2,39,1
49,4,3,0,3,1,20,103,7,40,2
49,4,3,0,3,1,20,103,20,24,3
49,4,3,0,3,2,33,144,4,59,1
49,4,3,0,3,2,33,144,11,45,2
49,4,3,0,3,2,33,144,33,40,3
49,4,3,0,3,3,31,157,3,43,1
49,4,3,0,3,3,31,157,10,48,2
49,4,3,0,3,3,31,157,31,66,3
49,4,3,0,3,4,40,149,4,54,1
49,4,3,0,3,4,40,149,13,33,2
49,4,3,0,3,4,40,149,40,62,3
49,4,3,0,3,5,28,158,3,43,1
49,4,3,0,3,5,28,158,9,47,2
49,4,3,0,3,5,28,158,28,68,3
49,4,3,0,3,6,35,120,4,57,1
49,4,3,0,3,6,35,120,12,60,2
49,4,3,0,3,6,35,120,35,3,3
49,4,3,0,3,7,36,154,4,56,1
49,4,3,0,3,7,36,154,12,64,2
49,4,3,0,3,7,36,154,36,34,3
49,4,3,0,3,8,17,133,2,39,1
49,4,3,0,3,8,17,133,6,38,2
49,4,3,0,3,8,17,133,17,56,3
49,4,3,0,3,9,15,133,2,38,1
49,4,3,0,3,9,15,133,5,67,2
49,4,3,0,3,9,15,133,15,28,3
49,4,3,0,3,10,37,123,4,56,1
49,4,3,0,3,10,37,123,12,59,2
49,4,3,0,3,10,37,123,37,8,3
49,4,3,0,3,11,24,128,3,41,1
49,4,3,0,3,11,24,128,8,37,2
49,4,3,0,3,11,24,128,24,50,3
49,4,3,0,3,12,31,155,3,46,1
49,4,3,0,3,12,31,155,10,44,2
49,4,3,0,3,12,31,155,31,65,3
49,4,3,0,3,13,23,139,3,43,1
49,4,3,0,3,13,23,139,8,36,2
49,4,3,0,3,13,23,139,23,60,3
49,4,3,0,3,14,28,158,3,40,1
49,4,3,0,3,14,28,158,9,46,2
49,4,3,0,3,14,28,158,28,72,3
49,4,3,0,3,15,14,142,2,40,1
49,4,3,0,3,15,14,142,5,68,2
49,4,3,0,3,15,14,142,14,34,3
49,4,4,0,9,1,58,156,4,53,1
49,4,4,0,9,1,58,156,15,54,2
49,4,4,0,9,1,58,156,58,49,3
49,4,4,0,9,2,37,164,2,62,1
49,4,4,0,9,2,37,164,9,66,2
49,4,4,0,9,2,37,164,37,36,3
49,4,4,0,9,3,35,155,2,55,1
49,4,4,0,9,3,35,155,9,66,2
49,4,4,0,9,3,35,155,35,34,3
49,4,4,0,9,4,33,185,2,59,1
49,4,4,0,9,4,33,185,8,43,2
49,4,4,0,9,4,33,185,33,83,3
49,4,4,0,9,5,34,146,2,58,1
49,4,4,0,9,5,34,146,9,63,2
49,4,4,0,9,5,34,146,34,25,3
49,4,4,0,9,6,26,149,2,60,1
49,4,4,0,9,6,26,149,7,67,2
49,4,4,0,9,6,26,149,26,22,3
49,4,4,0,9,7,40,187,3,51,1
49,4,4,0,9,7,40,187,10,69,2
49,4,4,0,9,7,40,187,40,67,3
49,4,4,0,9,8,70,187,5,52,1
49,4,4,0,9,8,70,187,18,58,2
49,4,4,0,9,8,70,187,70,77,3
49,4,4,0,9,9,85,165,5,52,1
49,4,4,0,9,9,85,165,21,34,2
49,4,4,0,9,9,85,165,85,79,3
49,4,4,0,9,10,70,180,5,54,1
49,4,4,0,9,10,70,180,18,52,2
49,4,4,0,9,10,70,180,70,74,3
49,4,4,0,9,11,36,126,2,58,1
49,4,4,0,9,11,36,126,9,64,2
49,4,4,0,9,11,36,126,36,4,3
49,4,4,0,9,12,49,172,3,45,1
49,4,4,0,9,12,49,172,12,36,2
49,4,4,0,9,12,49,172,49,91,3
49,4,4,0,9,13,23,160,2,59,1
49,4,4,0,9,13,23,160,6,50,2
49,4,4,0,9,13,23,160,23,51,3
49,4,4,0,9,14,33,178,2,56,1
49,4,4,0,9,14,33,178,8,41,2
49,4,4,0,9,14,33,178,33,81,3
49,4,4,0,9,15,70,186,5,56,1
49,4,4,0,9,15,70,186,18,55,2
49,4,4,0,9,15,70,186,70,75,3
50,2,2,0,2,1,3,34,3,34,1
50,2,2,0,2,2,2,22,2,22,1
50,2,2,0,2,3,3,31,3,31,1
50,2,2,0,2,4,3,36,3,36,1
50,2,2,0,2,5,3,33,3,33,1
50,2,2,0,2,6,3,32,3,32,1
50,2,2,0,2,7,3,34,3,34,1
50,2,2,0,2,8,3,29,3,29,1
50,2,2,0,2,9,3,35,3,35,1
50,2,2,0,2,10,3,35,3,35,1
50,2,2,0,2,11,3,36,3,36,1
50,2,2,0,2,12,3,35,3,35,1
50,2,2,0,2,13,3,34,3,34,1
50,2,2,0,2,14,3,37,3,37,1
50,2,2,0,2,15,3,34,3,34,1
50,2,3,0,6,1,4,45,4,45,1
50,2,3,0,6,2,2,49,2,49,1
50,2,3,0,6,3,3,44,3,44,1
50,2,3,0,6,4,2,54,2,54,1
50,2,3,0,6,5,3,47,3,47,1
50,2,3,0,6,6,3,39,3,39,1
50,2,3,0,6,7,4,43,4,43,1
50,2,3,0,6,8,2,54,2,54,1
50,2,3,0,6,9,2,52,2,52,1
50,2,3,0,6,10,2,49,2,49,1
50,2,3,0,6,11,2,51,2,51,1
50,2,3,0,6,12,2,50,2,50,1
50,2,3,0,6,13,2,50,2,50,1
50,2,3,0,6,14,2,50,2,50,1
50,2,3,0,6,15,3,41,3,41,1
50,2,4,0,4,1,2,61,2,61,1
50,2,4,0,4,2,2,61,2,61,1
50,2,4,0,4,3,3,51,3,51,1
50,2,4,0,4,4,2,64,2,64,1
50,2,4,0,4,5,4,51,4,51,1
50,2,4,0,4,6,4,54,4,54,1
50,2,4,0,4,7,5,68,5,68,1
50,2,4,0,4,8,5,68,5,68,1
50,2,4,0,4,9,5,66,5,66,1
50,2,4,0,4,10,5,68,5,68,1
50,2,4,0,4,11,5,69,5,69,1
50,2,4,0,4,12,5,69,5,69,1
50,2,4,0,4,13,5,68,5,68,1
50,2,4,0,4,14,5,71,5,71,1
50,2,4,0,4,15,5,64,5,64,1
50,3,2,0,8,1,5,112,2,56,1
50,3,2,0,8,1,5,112,5,56,2
50,3,2,0,8,2,4,102,2,53,1
50,3,2,0,8,2,4,102,4,49,2
50,3,2,0,8,3,7,111,3,44,1
50,3,2,0,8,3,7,111,7,67,2
50,3,2,0,8,4,7,114,3,48,1
50,3,2,0,8,4,7,114,7,66,2
50,3,2,0,8,5,5,118,2,54,1
50,3,2,0,8,5,5,118,5,64,2
50,3,2,0,8,6,7,113,3,47,1
