"subjID","beta","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
2,0.8,4,4,1,9,13,54,185,4,54,1
2,0.8,4,4,1,9,13,54,185,14,62,2
2,0.8,4,4,1,9,13,54,185,54,69,3
2,0.8,4,4,1,9,14,54,185,4,54,1
2,0.8,4,4,1,9,14,54,185,14,61,2
2,0.8,4,4,1,9,14,54,185,54,70,3
2,0.8,4,4,1,9,15,54,184,4,53,1
2,0.8,4,4,1,9,15,54,184,14,63,2
2,0.8,4,4,1,9,15,54,184,54,68,3
3,1.6,2,2,0,0,1,3,78,3,78,1
3,1.6,2,2,0,0,2,3,77,3,77,1
3,1.6,2,2,0,0,3,3,76,3,76,1
3,1.6,2,2,0,0,4,3,82,3,82,1
3,1.6,2,2,0,0,5,3,78,3,78,1
3,1.6,2,2,0,0,6,3,76,3,76,1
3,1.6,2,2,0,0,7,3,77,3,77,1
3,1.6,2,2,0,0,8,3,72,3,72,1
3,1.6,2,2,0,0,9,3,76,3,76,1
3,1.6,2,2,0,0,10,3,82,3,82,1
3,1.6,2,2,0,0,11,3,76,3,76,1
3,1.6,2,2,0,0,12,3,79,3,79,1
3,1.6,2,2,0,0,13,3,73,3,73,1
3,1.6,2,2,0,0,14,3,75,3,75,1
3,1.6,2,2,0,0,15,3,79,3,79,1
3,1.6,2,2,1,3,1,3,56,3,56,1
3,1.6,2,2,1,3,2,3,53,3,53,1
3,1.6,2,2,1,3,3,3,52,3,52,1
3,1.6,2,2,1,3,4,3,54,3,54,1
3,1.6,2,2,1,3,5,3,52,3,52,1
3,1.6,2,2,1,3,6,3,55,3,55,1
3,1.6,2,2,1,3,7,3,54,3,54,1
3,1.6,2,2,1,3,8,3,55,3,55,1
3,1.6,2,2,1,3,9,3,55,3,55,1
3,1.6,2,2,1,3,10,3,54,3,54,1
3,1.6,2,2,1,3,11,3,53,3,53,1
3,1.6,2,2,1,3,12,3,56,3,56,1
3,1.6,2,2,1,3,13,3,53,3,53,1
3,1.6,2,2,1,3,14,3,55,3,55,1
3,1.6,2,2,1,3,15,3,55,3,55,1
3,1.6,2,3,0,4,1,4,74,4,74,1
3,1.6,2,3,0,4,2,4,72,4,72,1
3,1.6,2,3,0,4,3,4,73,4,73,1
3,1.6,2,3,0,4,4,4,74,4,74,1
3,1.6,2,3,0,4,5,4,75,4,75,1
3,1.6,2,3,0,4,6,4,74,4,74,1
3,1.6,2,3,0,4,7,4,77,4,77,1
3,1.6,2,3,0,4,8,4,74,4,74,1
3,1.6,2,3,0,4,9,4,75,4,75,1
3,1.6,2,3,0,4,10,4,75,4,75,1
3,1.6,2,3,0,4,11,4,74,4,74,1
3,1.6,2,3,0,4,12,4,73,4,73,1
3,1.6,2,3,0,4,13,4,73,4,73,1
3,1.6,2,3,0,4,14,4,75,4,75,1
3,1.6,2,3,0,4,15,4,74,4,74,1
3,1.6,2,3,1,6,1,4,50,4,50,1
3,1.6,2,3,1,6,2,4,55,4,55,1
3,1.6,2,3,1,6,3,4,49,4,49,1
3,1.6,2,3,1,6,4,4,51,4,51,1
3,1.6,2,3,1,6,5,3,45,3,45,1
3,1.6,2,3,1,6,6,4,52,4,52,1
3,1.6,2,3,1,6,7,4,45,4,45,1
3,1.6,2,3,1,6,8,3,39,3,39,1
3,1.6,2,3,1,6,9,4,52,4,52,1
3,1.6,2,3,1,6,10,4,53,4,53,1
3,1.6,2,3,1,6,11,4,47,4,47,1
3,1.6,2,3,1,6,12,4,49,4,49,1
3,1.6,2,3,1,6,13,4,55,4,55,1
3,1.6,2,3,1,6,14,4,48,4,48,1
3,1.6,2,3,1,6,15,4,51,4,51,1
3,1.6,2,4,0,2,1,4,44,4,44,1
3,1.6,2,4,0,2,2,2,36,2,36,1
3,1.6,2,4,0,2,3,3,44,3,44,1
3,1.6,2,4,0,2,4,5,32,5,32,1
3,1.6,2,4,0,2,5,3,42,3,42,1
3,1.6,2,4,0,2,6,4,47,4,47,1
3,1.6,2,4,0,2,7,4,47,4,47,1
3,1.6,2,4,0,2,8,4,46,4,46,1
3,1.6,2,4,0,2,9,4,43,4,43,1
3,1.6,2,4,0,2,10,3,40,3,40,1
3,1.6,2,4,0,2,11,4,48,4,48,1
3,1.6,2,4,0,2,12,4,45,4,45,1
3,1.6,2,4,0,2,13,4,45,4,45,1
3,1.6,2,4,0,2,14,4,44,4,44,1
3,1.6,2,4,0,2,15,2,38,2,38,1
3,1.6,2,4,1,8,1,3,35,3,35,1
3,1.6,2,4,1,8,2,5,47,5,47,1
3,1.6,2,4,1,8,3,5,53,5,53,1
3,1.6,2,4,1,8,4,5,45,5,45,1
3,1.6,2,4,1,8,5,2,40,2,40,1
3,1.6,2,4,1,8,6,5,49,5,49,1
3,1.6,2,4,1,8,7,5,49,5,49,1
3,1.6,2,4,1,8,8,5,47,5,47,1
3,1.6,2,4,1,8,9,5,51,5,51,1
3,1.6,2,4,1,8,10,5,47,5,47,1
3,1.6,2,4,1,8,11,5,47,5,47,1
3,1.6,2,4,1,8,12,5,52,5,52,1
3,1.6,2,4,1,8,13,5,47,5,47,1
3,1.6,2,4,1,8,14,4,38,4,38,1
3,1.6,2,4,1,8,15,5,50,5,50,1
3,1.6,3,2,0,8,1,7,116,3,48,1
3,1.6,3,2,0,8,1,7,116,7,68,2
3,1.6,3,2,0,8,2,7,115,3,46,1
3,1.6,3,2,0,8,2,7,115,7,69,2
3,1.6,3,2,0,8,3,7,107,3,45,1
3,1.6,3,2,0,8,3,7,107,7,62,2
3,1.6,3,2,0,8,4,7,114,3,46,1
3,1.6,3,2,0,8,4,7,114,7,68,2
3,1.6,3,2,0,8,5,7,117,3,50,1
3,1.6,3,2,0,8,5,7,117,7,67,2
3,1.6,3,2,0,8,6,7,114,3,46,1
3,1.6,3,2,0,8,6,7,114,7,68,2
3,1.6,3,2,0,8,7,7,115,3,46,1
3,1.6,3,2,0,8,7,7,115,7,69,2
3,1.6,3,2,0,8,8,7,113,3,45,1
3,1.6,3,2,0,8,8,7,113,7,68,2
3,1.6,3,2,0,8,9,7,118,3,48,1
3,1.6,3,2,0,8,9,7,118,7,70,2
3,1.6,3,2,0,8,10,7,109,3,44,1
3,1.6,3,2,0,8,10,7,109,7,65,2
3,1.6,3,2,0,8,11,7,116,3,48,1
3,1.6,3,2,0,8,11,7,116,7,68,2
3,1.6,3,2,0,8,12,7,112,3,45,1
3,1.6,3,2,0,8,12,7,112,7,67,2
3,1.6,3,2,0,8,13,7,118,3,51,1
3,1.6,3,2,0,8,13,7,118,7,67,2
3,1.6,3,2,0,8,14,7,107,3,42,1
3,1.6,3,2,0,8,14,7,107,7,65,2
3,1.6,3,2,0,8,15,7,114,3,44,1
3,1.6,3,2,0,8,15,7,114,7,70,2
3,1.6,3,2,1,4,1,6,109,3,60,1
3,1.6,3,2,1,4,1,6,109,6,49,2
3,1.6,3,2,1,4,2,7,108,3,62,1
3,1.6,3,2,1,4,2,7,108,7,46,2
3,1.6,3,2,1,4,3,7,110,3,61,1
3,1.6,3,2,1,4,3,7,110,7,49,2
3,1.6,3,2,1,4,4,6,113,3,63,1
3,1.6,3,2,1,4,4,6,113,6,50,2
3,1.6,3,2,1,4,5,6,110,3,60,1
3,1.6,3,2,1,4,5,6,110,6,50,2
3,1.6,3,2,1,4,6,6,117,3,66,1
3,1.6,3,2,1,4,6,6,117,6,51,2
3,1.6,3,2,1,4,7,7,115,3,63,1
3,1.6,3,2,1,4,7,7,115,7,52,2
3,1.6,3,2,1,4,8,6,111,3,61,1
3,1.6,3,2,1,4,8,6,111,6,50,2
3,1.6,3,2,1,4,9,7,113,3,61,1
3,1.6,3,2,1,4,9,7,113,7,52,2
3,1.6,3,2,1,4,10,7,113,3,63,1
3,1.6,3,2,1,4,10,7,113,7,50,2
3,1.6,3,2,1,4,11,7,113,3,63,1
3,1.6,3,2,1,4,11,7,113,7,50,2
3,1.6,3,2,1,4,12,6,108,3,61,1
3,1.6,3,2,1,4,12,6,108,6,47,2
3,1.6,3,2,1,4,13,6,117,3,65,1
3,1.6,3,2,1,4,13,6,117,6,52,2
3,1.6,3,2,1,4,14,4,146,2,71,1
3,1.6,3,2,1,4,14,4,146,4,75,2
3,1.6,3,2,1,4,15,4,150,2,74,1
3,1.6,3,2,1,4,15,4,150,4,76,2
3,1.6,3,3,0,8,1,5,108,2,55,1
3,1.6,3,3,0,8,1,5,108,5,53,2
3,1.6,3,3,0,8,2,5,109,2,57,1
3,1.6,3,3,0,8,2,5,109,5,52,2
3,1.6,3,3,0,8,3,5,110,2,57,1
3,1.6,3,3,0,8,3,5,110,5,53,2
3,1.6,3,3,0,8,4,5,108,2,58,1
3,1.6,3,3,0,8,4,5,108,5,50,2
3,1.6,3,3,0,8,5,5,112,2,57,1
3,1.6,3,3,0,8,5,5,112,5,55,2
3,1.6,3,3,0,8,6,5,105,2,53,1
3,1.6,3,3,0,8,6,5,105,5,52,2
3,1.6,3,3,0,8,7,5,110,2,58,1
3,1.6,3,3,0,8,7,5,110,5,52,2
3,1.6,3,3,0,8,8,5,105,2,56,1
3,1.6,3,3,0,8,8,5,105,5,49,2
3,1.6,3,3,0,8,9,7,84,2,57,1
3,1.6,3,3,0,8,9,7,84,7,27,2
3,1.6,3,3,0,8,10,5,108,2,56,1
3,1.6,3,3,0,8,10,5,108,5,52,2
3,1.6,3,3,0,8,11,5,107,2,57,1
3,1.6,3,3,0,8,11,5,107,5,50,2
3,1.6,3,3,0,8,12,5,106,2,56,1
3,1.6,3,3,0,8,12,5,106,5,50,2
3,1.6,3,3,0,8,13,5,112,2,58,1
3,1.6,3,3,0,8,13,5,112,5,54,2
3,1.6,3,3,0,8,14,6,119,2,56,1
3,1.6,3,3,0,8,14,6,119,6,63,2
3,1.6,3,3,0,8,15,6,117,2,57,1
3,1.6,3,3,0,8,15,6,117,6,60,2
3,1.6,3,3,1,0,1,5,88,2,44,1
3,1.6,3,3,1,0,1,5,88,5,44,2
3,1.6,3,3,1,0,2,12,71,4,41,1
3,1.6,3,3,1,0,2,12,71,12,30,2
3,1.6,3,3,1,0,3,8,88,3,49,1
3,1.6,3,3,1,0,3,8,88,8,39,2
3,1.6,3,3,1,0,4,7,80,2,36,1
3,1.6,3,3,1,0,4,7,80,7,44,2
3,1.6,3,3,1,0,5,10,96,3,40,1
3,1.6,3,3,1,0,5,10,96,10,56,2
3,1.6,3,3,1,0,6,10,96,3,41,1
3,1.6,3,3,1,0,6,10,96,10,55,2
3,1.6,3,3,1,0,7,10,94,3,44,1
3,1.6,3,3,1,0,7,10,94,10,50,2
3,1.6,3,3,1,0,8,10,99,3,44,1
3,1.6,3,3,1,0,8,10,99,10,55,2
3,1.6,3,3,1,0,9,10,97,3,43,1
3,1.6,3,3,1,0,9,10,97,10,54,2
3,1.6,3,3,1,0,10,10,98,3,42,1
3,1.6,3,3,1,0,10,10,98,10,56,2
3,1.6,3,3,1,0,11,10,96,3,43,1
3,1.6,3,3,1,0,11,10,96,10,53,2
3,1.6,3,3,1,0,12,10,101,3,44,1
3,1.6,3,3,1,0,12,10,101,10,57,2
3,1.6,3,3,1,0,13,10,96,3,41,1
3,1.6,3,3,1,0,13,10,96,10,55,2
3,1.6,3,3,1,0,14,10,101,3,47,1
3,1.6,3,3,1,0,14,10,101,10,54,2
3,1.6,3,3,1,0,15,10,98,3,44,1
3,1.6,3,3,1,0,15,10,98,10,54,2
3,1.6,3,4,0,1,1,15,97,4,36,1
3,1.6,3,4,0,1,1,15,97,15,61,2
3,1.6,3,4,0,1,2,10,87,3,56,1
3,1.6,3,4,0,1,2,10,87,10,31,2
3,1.6,3,4,0,1,3,13,109,3,59,1
3,1.6,3,4,0,1,3,13,109,13,50,2
3,1.6,3,4,0,1,4,12,95,3,58,1
3,1.6,3,4,0,1,4,12,95,12,37,2
3,1.6,3,4,0,1,5,11,127,3,59,1
3,1.6,3,4,0,1,5,11,127,11,68,2
3,1.6,3,4,0,1,6,11,126,3,59,1
3,1.6,3,4,0,1,6,11,126,11,67,2
3,1.6,3,4,0,1,7,11,122,3,58,1
3,1.6,3,4,0,1,7,11,122,11,64,2
3,1.6,3,4,0,1,8,11,123,3,56,1
3,1.6,3,4,0,1,8,11,123,11,67,2
3,1.6,3,4,0,1,9,11,127,3,60,1
3,1.6,3,4,0,1,9,11,127,11,67,2
3,1.6,3,4,0,1,10,11,124,3,55,1
3,1.6,3,4,0,1,10,11,124,11,69,2
3,1.6,3,4,0,1,11,11,119,3,56,1
3,1.6,3,4,0,1,11,11,119,11,63,2
3,1.6,3,4,0,1,12,11,124,3,57,1
3,1.6,3,4,0,1,12,11,124,11,67,2
3,1.6,3,4,0,1,13,11,125,3,58,1
3,1.6,3,4,0,1,13,11,125,11,67,2
3,1.6,3,4,0,1,14,11,126,3,59,1
3,1.6,3,4,0,1,14,11,126,11,67,2
3,1.6,3,4,0,1,15,11,127,3,58,1
3,1.6,3,4,0,1,15,11,127,11,69,2
3,1.6,3,4,1,9,1,20,125,5,58,1
3,1.6,3,4,1,9,1,20,125,20,67,2
3,1.6,3,4,1,9,2,20,127,5,62,1
3,1.6,3,4,1,9,2,20,127,20,65,2
3,1.6,3,4,1,9,3,21,117,5,55,1
3,1.6,3,4,1,9,3,21,117,21,62,2
3,1.6,3,4,1,9,4,21,118,5,61,1
3,1.6,3,4,1,9,4,21,118,21,57,2
3,1.6,3,4,1,9,5,21,121,5,61,1
3,1.6,3,4,1,9,5,21,121,21,60,2
3,1.6,3,4,1,9,6,21,112,5,53,1
3,1.6,3,4,1,9,6,21,112,21,59,2
3,1.6,3,4,1,9,7,21,118,5,55,1
3,1.6,3,4,1,9,7,21,118,21,63,2
3,1.6,3,4,1,9,8,21,120,5,59,1
3,1.6,3,4,1,9,8,21,120,21,61,2
3,1.6,3,4,1,9,9,21,117,5,61,1
3,1.6,3,4,1,9,9,21,117,21,56,2
3,1.6,3,4,1,9,10,21,121,5,59,1
3,1.6,3,4,1,9,10,21,121,21,62,2
3,1.6,3,4,1,9,11,21,116,5,60,1
3,1.6,3,4,1,9,11,21,116,21,56,2
3,1.6,3,4,1,9,12,21,116,5,58,1
3,1.6,3,4,1,9,12,21,116,21,58,2
3,1.6,3,4,1,9,13,21,120,5,63,1
3,1.6,3,4,1,9,13,21,120,21,57,2
3,1.6,3,4,1,9,14,21,122,5,63,1
3,1.6,3,4,1,9,14,21,122,21,59,2
3,1.6,3,4,1,9,15,21,118,5,58,1
3,1.6,3,4,1,9,15,21,118,21,60,2
3,1.6,4,2,0,9,1,11,129,2,76,1
3,1.6,4,2,0,9,1,11,129,5,29,2
3,1.6,4,2,0,9,1,11,129,11,24,3
3,1.6,4,2,0,9,2,8,126,2,72,1
3,1.6,4,2,0,9,2,8,126,4,41,2
3,1.6,4,2,0,9,2,8,126,8,13,3
3,1.6,4,2,0,9,3,9,132,2,75,1
3,1.6,4,2,0,9,3,9,132,4,44,2
3,1.6,4,2,0,9,3,9,132,9,13,3
3,1.6,4,2,0,9,4,10,118,2,76,1
3,1.6,4,2,0,9,4,10,118,5,32,2
3,1.6,4,2,0,9,4,10,118,10,10,3
3,1.6,4,2,0,9,5,14,169,3,23,1
3,1.6,4,2,0,9,5,14,169,7,53,2
3,1.6,4,2,0,9,5,14,169,14,93,3
3,1.6,4,2,0,9,6,14,162,3,23,1
3,1.6,4,2,0,9,6,14,162,7,46,2
3,1.6,4,2,0,9,6,14,162,14,93,3
3,1.6,4,2,0,9,7,14,160,3,21,1
3,1.6,4,2,0,9,7,14,160,7,49,2
3,1.6,4,2,0,9,7,14,160,14,90,3
3,1.6,4,2,0,9,8,14,162,3,19,1
3,1.6,4,2,0,9,8,14,162,7,49,2
3,1.6,4,2,0,9,8,14,162,14,94,3
3,1.6,4,2,0,9,9,14,159,3,21,1
3,1.6,4,2,0,9,9,14,159,7,49,2
3,1.6,4,2,0,9,9,14,159,14,89,3
3,1.6,4,2,0,9,10,14,164,3,21,1
3,1.6,4,2,0,9,10,14,164,7,51,2
3,1.6,4,2,0,9,10,14,164,14,92,3
3,1.6,4,2,0,9,11,14,157,3,19,1
3,1.6,4,2,0,9,11,14,157,7,49,2
3,1.6,4,2,0,9,11,14,157,14,89,3
3,1.6,4,2,0,9,12,14,157,3,18,1
3,1.6,4,2,0,9,12,14,157,7,47,2
3,1.6,4,2,0,9,12,14,157,14,92,3
3,1.6,4,2,0,9,13,14,166,3,18,1
3,1.6,4,2,0,9,13,14,166,7,52,2
3,1.6,4,2,0,9,13,14,166,14,96,3
3,1.6,4,2,0,9,14,14,166,3,20,1
3,1.6,4,2,0,9,14,14,166,7,49,2
3,1.6,4,2,0,9,14,14,166,14,97,3
3,1.6,4,2,0,9,15,14,166,3,22,1
3,1.6,4,2,0,9,15,14,166,7,51,2
3,1.6,4,2,0,9,15,14,166,14,93,3
3,1.6,4,2,1,0,1,8,165,2,50,1
3,1.6,4,2,1,0,1,8,165,4,55,2
3,1.6,4,2,1,0,1,8,165,8,60,3
3,1.6,4,2,1,0,2,8,157,2,43,1
3,1.6,4,2,1,0,2,8,157,4,56,2
3,1.6,4,2,1,0,2,8,157,8,58,3
3,1.6,4,2,1,0,3,8,155,2,50,1
3,1.6,4,2,1,0,3,8,155,4,51,2
3,1.6,4,2,1,0,3,8,155,8,54,3
3,1.6,4,2,1,0,4,8,166,2,50,1
3,1.6,4,2,1,0,4,8,166,4,55,2
3,1.6,4,2,1,0,4,8,166,8,61,3
3,1.6,4,2,1,0,5,8,160,2,49,1
3,1.6,4,2,1,0,5,8,160,4,52,2
3,1.6,4,2,1,0,5,8,160,8,59,3
3,1.6,4,2,1,0,6,8,151,2,41,1
3,1.6,4,2,1,0,6,8,151,4,55,2
3,1.6,4,2,1,0,6,8,151,8,55,3
3,1.6,4,2,1,0,7,8,164,2,48,1
3,1.6,4,2,1,0,7,8,164,4,54,2
3,1.6,4,2,1,0,7,8,164,8,62,3
3,1.6,4,2,1,0,8,8,158,2,46,1
3,1.6,4,2,1,0,8,8,158,4,52,2
3,1.6,4,2,1,0,8,8,158,8,60,3
3,1.6,4,2,1,0,9,8,160,2,46,1
3,1.6,4,2,1,0,9,8,160,4,56,2
3,1.6,4,2,1,0,9,8,160,8,58,3
3,1.6,4,2,1,0,10,8,162,2,47,1
3,1.6,4,2,1,0,10,8,162,4,57,2
3,1.6,4,2,1,0,10,8,162,8,58,3
3,1.6,4,2,1,0,11,8,163,2,51,1
3,1.6,4,2,1,0,11,8,163,4,54,2
3,1.6,4,2,1,0,11,8,163,8,58,3
3,1.6,4,2,1,0,12,8,157,2,45,1
3,1.6,4,2,1,0,12,8,157,4,53,2
3,1.6,4,2,1,0,12,8,157,8,59,3
3,1.6,4,2,1,0,13,8,160,2,47,1
3,1.6,4,2,1,0,13,8,160,4,56,2
3,1.6,4,2,1,0,13,8,160,8,57,3
3,1.6,4,2,1,0,14,8,164,2,50,1
3,1.6,4,2,1,0,14,8,164,4,54,2
3,1.6,4,2,1,0,14,8,164,8,60,3
3,1.6,4,2,1,0,15,8,154,2,45,1
3,1.6,4,2,1,0,15,8,154,4,52,2
3,1.6,4,2,1,0,15,8,154,8,57,3
3,1.6,4,3,0,1,1,25,129,3,48,1
3,1.6,4,3,0,1,1,25,129,8,43,2
3,1.6,4,3,0,1,1,25,129,25,38,3
3,1.6,4,3,0,1,2,20,139,2,30,1
3,1.6,4,3,0,1,2,20,139,7,36,2
3,1.6,4,3,0,1,2,20,139,20,73,3
3,1.6,4,3,0,1,3,33,191,4,66,1
3,1.6,4,3,0,1,3,33,191,11,65,2
3,1.6,4,3,0,1,3,33,191,33,60,3
3,1.6,4,3,0,1,4,33,192,4,66,1
3,1.6,4,3,0,1,4,33,192,11,66,2
3,1.6,4,3,0,1,4,33,192,33,60,3
3,1.6,4,3,0,1,5,33,193,4,64,1
3,1.6,4,3,0,1,5,33,193,11,67,2
3,1.6,4,3,0,1,5,33,193,33,62,3
3,1.6,4,3,0,1,6,33,193,4,67,1
3,1.6,4,3,0,1,6,33,193,11,66,2
3,1.6,4,3,0,1,6,33,193,33,60,3
3,1.6,4,3,0,1,7,33,194,4,65,1
3,1.6,4,3,0,1,7,33,194,11,70,2
3,1.6,4,3,0,1,7,33,194,33,59,3
3,1.6,4,3,0,1,8,33,196,4,64,1
3,1.6,4,3,0,1,8,33,196,11,69,2
3,1.6,4,3,0,1,8,33,196,33,63,3
3,1.6,4,3,0,1,9,33,201,4,66,1
3,1.6,4,3,0,1,9,33,201,11,70,2
3,1.6,4,3,0,1,9,33,201,33,65,3
3,1.6,4,3,0,1,10,33,194,4,64,1
3,1.6,4,3,0,1,10,33,194,11,71,2
3,1.6,4,3,0,1,10,33,194,33,59,3
3,1.6,4,3,0,1,11,33,192,4,64,1
3,1.6,4,3,0,1,11,33,192,11,68,2
3,1.6,4,3,0,1,11,33,192,33,60,3
3,1.6,4,3,0,1,12,33,195,4,66,1
3,1.6,4,3,0,1,12,33,195,11,68,2
3,1.6,4,3,0,1,12,33,195,33,61,3
3,1.6,4,3,0,1,13,33,195,4,66,1
3,1.6,4,3,0,1,13,33,195,11,70,2
3,1.6,4,3,0,1,13,33,195,33,59,3
3,1.6,4,3,0,1,14,33,198,4,67,1
3,1.6,4,3,0,1,14,33,198,11,70,2
3,1.6,4,3,0,1,14,33,198,33,61,3
3,1.6,4,3,0,1,15,33,184,4,62,1
3,1.6,4,3,0,1,15,33,184,11,64,2
3,1.6,4,3,0,1,15,33,184,33,58,3
3,1.6,4,3,1,8,1,15,129,2,51,1
3,1.6,4,3,1,8,1,15,129,5,43,2
3,1.6,4,3,1,8,1,15,129,15,35,3
3,1.6,4,3,1,8,2,40,198,4,62,1
3,1.6,4,3,1,8,2,40,198,13,70,2
3,1.6,4,3,1,8,2,40,198,40,66,3
3,1.6,4,3,1,8,3,40,202,4,70,1
3,1.6,4,3,1,8,3,40,202,13,68,2
3,1.6,4,3,1,8,3,40,202,40,64,3
3,1.6,4,3,1,8,4,40,201,4,71,1
3,1.6,4,3,1,8,4,40,201,13,63,2
3,1.6,4,3,1,8,4,40,201,40,67,3
3,1.6,4,3,1,8,5,40,199,4,66,1
3,1.6,4,3,1,8,5,40,199,13,64,2
3,1.6,4,3,1,8,5,40,199,40,69,3
3,1.6,4,3,1,8,6,40,190,4,64,1
3,1.6,4,3,1,8,6,40,190,13,64,2
3,1.6,4,3,1,8,6,40,190,40,62,3
3,1.6,4,3,1,8,7,40,199,4,67,1
3,1.6,4,3,1,8,7,40,199,13,64,2
3,1.6,4,3,1,8,7,40,199,40,68,3
3,1.6,4,3,1,8,8,40,200,4,66,1
3,1.6,4,3,1,8,8,40,200,13,66,2
3,1.6,4,3,1,8,8,40,200,40,68,3
3,1.6,4,3,1,8,9,40,196,4,65,1
3,1.6,4,3,1,8,9,40,196,13,66,2
3,1.6,4,3,1,8,9,40,196,40,65,3
3,1.6,4,3,1,8,10,40,197,4,65,1
3,1.6,4,3,1,8,10,40,197,13,66,2
3,1.6,4,3,1,8,10,40,197,40,66,3
3,1.6,4,3,1,8,11,40,201,4,67,1
3,1.6,4,3,1,8,11,40,201,13,65,2
3,1.6,4,3,1,8,11,40,201,40,69,3
3,1.6,4,3,1,8,12,40,198,4,65,1
3,1.6,4,3,1,8,12,40,198,13,67,2
3,1.6,4,3,1,8,12,40,198,40,66,3
3,1.6,4,3,1,8,13,40,201,4,64,1
3,1.6,4,3,1,8,13,40,201,13,68,2
3,1.6,4,3,1,8,13,40,201,40,69,3
3,1.6,4,3,1,8,14,40,199,4,69,1
3,1.6,4,3,1,8,14,40,199,13,64,2
3,1.6,4,3,1,8,14,40,199,40,66,3
3,1.6,4,3,1,8,15,40,200,4,69,1
3,1.6,4,3,1,8,15,40,200,13,66,2
3,1.6,4,3,1,8,15,40,200,40,65,3
3,1.6,4,4,0,5,1,42,155,3,69,1
3,1.6,4,4,0,5,1,42,155,11,60,2
3,1.6,4,4,0,5,1,42,155,42,26,3
3,1.6,4,4,0,5,2,45,146,3,70,1
3,1.6,4,4,0,5,2,45,146,11,59,2
3,1.6,4,4,0,5,2,45,146,45,17,3
3,1.6,4,4,0,5,3,43,139,3,66,1
3,1.6,4,4,0,5,3,43,139,11,63,2
3,1.6,4,4,0,5,3,43,139,43,10,3
3,1.6,4,4,0,5,4,44,137,3,65,1
3,1.6,4,4,0,5,4,44,137,11,61,2
3,1.6,4,4,0,5,4,44,137,44,11,3
3,1.6,4,4,0,5,5,47,172,3,68,1
3,1.6,4,4,0,5,5,47,172,12,55,2
3,1.6,4,4,0,5,5,47,172,47,49,3
3,1.6,4,4,0,5,6,49,155,3,66,1
3,1.6,4,4,0,5,6,49,155,12,56,2
3,1.6,4,4,0,5,6,49,155,49,33,3
3,1.6,4,4,0,5,7,46,131,3,64,1
3,1.6,4,4,0,5,7,46,131,12,54,2
3,1.6,4,4,0,5,7,46,131,46,13,3
3,1.6,4,4,0,5,8,48,168,3,67,1
3,1.6,4,4,0,5,8,48,168,12,53,2
3,1.6,4,4,0,5,8,48,168,48,48,3
3,1.6,4,4,0,5,9,47,165,3,65,1
3,1.6,4,4,0,5,9,47,165,12,54,2
3,1.6,4,4,0,5,9,47,165,47,46,3
3,1.6,4,4,0,5,10,48,167,3,63,1
3,1.6,4,4,0,5,10,48,167,12,57,2
3,1.6,4,4,0,5,10,48,167,48,47,3
3,1.6,4,4,0,5,11,47,167,3,65,1
3,1.6,4,4,0,5,11,47,167,12,54,2
3,1.6,4,4,0,5,11,47,167,47,48,3
3,1.6,4,4,0,5,12,48,173,3,67,1
3,1.6,4,4,0,5,12,48,173,12,58,2
3,1.6,4,4,0,5,12,48,173,48,48,3
3,1.6,4,4,0,5,13,51,143,3,68,1
3,1.6,4,4,0,5,13,51,143,13,34,2
3,1.6,4,4,0,5,13,51,143,51,41,3
3,1.6,4,4,0,5,14,48,172,3,67,1
3,1.6,4,4,0,5,14,48,172,12,54,2
3,1.6,4,4,0,5,14,48,172,48,51,3
3,1.6,4,4,0,5,15,38,168,3,68,1
3,1.6,4,4,0,5,15,38,168,10,45,2
3,1.6,4,4,0,5,15,38,168,38,55,3
3,1.6,4,4,1,1,1,34,143,2,57,1
3,1.6,4,4,1,1,1,34,143,9,52,2
3,1.6,4,4,1,1,1,34,143,34,34,3
3,1.6,4,4,1,1,2,66,151,4,55,1
3,1.6,4,4,1,1,2,66,151,17,51,2
3,1.6,4,4,1,1,2,66,151,66,45,3
3,1.6,4,4,1,1,3,25,171,2,55,1
3,1.6,4,4,1,1,3,25,171,6,56,2
3,1.6,4,4,1,1,3,25,171,25,60,3
3,1.6,4,4,1,1,4,25,180,2,56,1
3,1.6,4,4,1,1,4,25,180,6,58,2
3,1.6,4,4,1,1,4,25,180,25,66,3
3,1.6,4,4,1,1,5,25,169,2,54,1
3,1.6,4,4,1,1,5,25,169,6,51,2
3,1.6,4,4,1,1,5,25,169,25,64,3
3,1.6,4,4,1,1,6,25,168,2,56,1
3,1.6,4,4,1,1,6,25,168,6,50,2
3,1.6,4,4,1,1,6,25,168,25,62,3
3,1.6,4,4,1,1,7,25,173,2,58,1
3,1.6,4,4,1,1,7,25,173,6,53,2
3,1.6,4,4,1,1,7,25,173,25,62,3
3,1.6,4,4,1,1,8,25,170,2,54,1
3,1.6,4,4,1,1,8,25,170,6,52,2
3,1.6,4,4,1,1,8,25,170,25,64,3
3,1.6,4,4,1,1,9,25,174,2,54,1
3,1.6,4,4,1,1,9,25,174,6,53,2
3,1.6,4,4,1,1,9,25,174,25,67,3
3,1.6,4,4,1,1,10,25,169,2,52,1
3,1.6,4,4,1,1,10,25,169,6,50,2
3,1.6,4,4,1,1,10,25,169,25,67,3
3,1.6,4,4,1,1,11,25,170,2,55,1
3,1.6,4,4,1,1,11,25,170,6,52,2
